lex,default
ἐκδιώκω,追捕和驱逐
ἐκδοχή,盼望;期望;期待;指望;等着;等待;等候
ἐκδύω,脱下衣服;脱掉;剥去;剥下;剥掉
ἐκεῖ,那里;在那里
ἐκεῖθεν,从那里;从那个地方
ἐκεῖνος,那;那个
ἐκεῖσε,那里;在那里
ἐκζήτησις,查出;寻找信息;调查;研究
ἐκζητέω,仔细探究;殷勤学习;查考;寻求
ἐκθαμβέω,惊奇;惊讶;诧异;惊愕;惊慌;惊恐;惊惧
ἐκθαυμάζω,惊奇;惊讶;诧异;惊叹(反应是正面还是负面取决于上下文)
ἐκκαίω,欲火中烧;有强烈的欲望
ἐκκαθαίρω,除掉;除净;清理;洁净;脱离
ἐκκεντέω,刺穿;刺透
ἐκκλάω,折断
ἐκκλίνω,避开;躲开;躲避;远离
ἐκκλείω,排除;不允许
ἐκκλησία,教会;会众
ἐκκολυμβάω,游水逃脱
ἐκκομίζω,抬出去埋葬
ἐκκρεμάννυμι,密切注意;认真考虑;侧耳听
ἐκκόπτω,砍下来;切断;砍成两半
ἐκλάμπω,发光
ἐκλέγω,选择;挑选;宁愿;宁可
ἐκλαλέω,告诉;通知;让人知道;报告
ἐκλανθάνομαι,完全忘记;完全记不起
ἐκλείπω,用尽;用完;不起作用;无用;不再有用
ἐκλεκτός,所拣选的;蒙拣选的;被选上的
ἐκλογή,选择;拣选;挑选
ἐκλύω,极度疲累;精疲力竭;因疲惫而晕倒
ἐκμάσσω,擦干
ἐκμυκτηρίζω,嗤笑;讥笑;嘲笑;蔑视;嗤之以鼻
ἐκνήφω,醒悟过来;恢复理智
ἐκνεύω,悄悄地退去;悄悄溜走
ἐκπέμπω,打发;送出去
ἐκπίπτω,掉下来
ἐκπαδάω,跑进去;冲进去
ἐκπειράζω,试验;查考;考验;试探
ἐκπερισσῶς,非常大;过度;极其;极力;远超;格外;大得多;越发
ἐκπετάννυμι,伸展;延伸;伸手
ἐκπλέω,出港;开船离开;从......启航;坐船往
ἐκπλήρωσις,完成;期满;届满;满足;结束
ἐκπλήσσω,非常惊讶;十分惊奇;惊叹不已
ἐκπληρόω,实现;成全;应验
ἐκπνέω,死去;断气;呼出最后一口气
ἐκπορεύομαι,离开;从里面出去
ἐκπορνεύω,从事不正当的性行为;行淫;奸淫;通奸;卖淫
ἐκπτύω,拒绝;鄙视;蔑视;厌弃
ἐκριζόω,根除;连根拔出;连根拔除;连根拔起来
ἐκστρέφω,败坏;已经败坏
ἐκτένεια,恳切;热切;热心;锲而不舍
ἐκτίθημι,丢弃;放在......之外
ἐκταράσσω,煽动反对;引发暴乱;引起骚动;扰乱;骚扰
ἐκτείνω,伸展;延伸;伸手
ἐκτελέω,成全;完成;结束;完毕
ἐκτενής,不停地;连续地;持续地;热切;真诚;切实
ἐκτενῶς,不停地;连续地;持续地;恳切;迫切;热切;切切地
ἐκτινάσσω,抖掉;跺掉;拂去
ἐκτρέπω,扭伤
ἐκτρέφω,提供食物;给某人食物吃;养育;供养
ἐκτός,外面;远离
ἐκφέρω,取出;拿出来
ἐκφεύγω,逃走;逃出去
ἐκφοβέω,威吓;恐吓;使害怕
ἐκφύω,发芽;长叶子;长苗
ἐκχέω,倒出来;浇灌;流出;倾注
ἐκχωρέω,离开;出去
ἐκψύχω,死;死去;死亡
ἐλάσσων,少;很少;较少
ἐλάχιστος,小的;比较小的
ἐλέγχω,指责;责备;指责谬误
ἐλαία,橄榄树
ἐλαιών,橄榄林;橄榄园
ἐλαττονέω,欠缺;缺乏;缺少;不足
ἐλαττόω,使低微
ἐλαφρία,反复无常
ἐλαφρός,轻的;不重的
ἐλαύνω,推动;带动
ἐλεάω,发怜悯;对......发怜悯;怜悯......;怜悯
ἐλεέω,发怜悯;对......发怜悯;怜悯......;怜悯
ἐλεήμων,仁慈的;怜悯人的
ἐλεγμός,确据;确证
ἐλεεινός,可怜的
ἐλεημοσύνη,善行;善事;施与;赒济;救济;施舍给穷人
ἐλευθερία,自由
ἐλευθερόω,释放
ἐλεφάντινος,含象牙的;象牙制的
ἐλεύθερος,自由;自由的;自主的;豁免
ἐλλογέω,记录;列出;列入
ἐλπίζω,希望;盼望;指望;仰望;期望;寄望;仰赖
ἐλπίς,希望;盼望;指望;仰望;期望;寄望;仰赖
ἐλωΐ,我的上帝;音译:“以罗伊”
ἐμαυτοῦ,我自己;我
ἐμβάλλω,丢进;投入
ἐμβάπτω,蘸;沾
ἐμβαίνω,上船;登上小船
ἐμβατεύω,[Glosses - zhS]
ἐμβιβάζω,叫人上船
ἐμβλέπω,直视;定睛看;注视;注目看;看;望着
ἐμβριμάομαι,郑重地吩咐;严厉地嘱咐
ἐμμένω,留在;待在
ἐμμαίνομαι,暴怒;大怒;狂怒
ἐμπίπλημι,吃饱
ἐμπίπρημι,点燃;点火;生火;点灯
ἐμπίπτω,掉进
ἐμπαίζω,讥笑;讥诮;嘲笑;戏弄
ἐμπαίκτης,讥笑者;嘲弄者
ἐμπαιγμονή,讥笑;讥诮;嘲笑;戏弄
ἐμπαιγμός,讥笑;讥诮;嘲笑;戏弄
ἐμπεριπατέω,同住;在...当中往来
ἐμπλέκω,投入参与
ἐμπλοκή,鬈头发;辫头发;编头发
ἐμπνέω,强烈地威胁;发出强硬的威胁
ἐμπορία,做生意;做买卖;贸易
ἐμπορεύομαι,做生意;做买卖;贸易
ἐμπτύω,吐唾沫;吐口水
ἐμπόριον,市场;做买卖的地方;做生意的地方
ἐμφανής,可见的;显现
ἐμφανίζω,使出现;使可见;让人看到;显现
ἐμφυσάω,吹一口气
ἐμός,我的;我的东西;属于我的
ἐν,在......里面;在......当中
ἐνάλιος,水族;鱼
ἐνάρχομαι,开始;入门;动工
ἐνέργεια,运作;运行;运用;工作;发生功用;实行
ἐνέργημα,行动;行为
ἐνέχω,怀恨某人
ἐνίστημι,发生
ἐναγκαλίζομαι,拥抱;抱;搂抱
ἐναντίον,在......前面;在......之前
ἐναντίος,反方向的
ἐνδέχομαι,可能;可以想象的
ἐνδεής,贫穷的;缺乏的
ἐνδείκνυμι,使被人知道;使传遍;显明;显出;显示;彰显;证明;表明;表现
ἐνδημέω,居家;适应某个地方
ἐνδιδύσκω,穿上;穿着;穿衣
ἐνδοξάζομαι,得荣耀;受尊崇
ἐνδυναμόω,使某人能够;使刚强;使有能力;使坚固;赐给力量
ἐνδύνω,偷进;潜入
ἐνδύω,穿上;穿着;穿衣
ἐνεδρεύω,埋伏;策划一次秘密袭击
ἐνειλέω,包;裹;包裹;缠绕
ἐνεργέω,运作;运行;运用;工作;做工;发生功用;有功效;实行
ἐνεργής,有效的;能够带来的
ἐνευλογέω,善待;祝福
ἐνθάδε,这里
ἐνθυμέομαι,思考;想一想;看看;考虑;思念
ἐνθύμησις,意念;想法;心思;意见
ἐνιαυτός,一年时期;一年;一整年;当年;本年;那一年
ἐνισχύω,使再次强壮;使恢复体力;加强力量;加添力量
ἐννέα,九
ἐννεύω,做手势;做动作;点头示意;招手示意
ἐνοικέω,在......里面;生活在......里面;住在......里面
ἐνορκίζω,起誓;坚持叫人起誓;要求某人起誓
ἐνοχλέω,折磨;带来痛苦;扰乱;搅扰;缠磨
ἐντέλλομαι,吩咐;命令;嘱付
ἐνταφιάζω,为安葬做准备;准备安葬
ἐνταφιασμός,为安葬做准备;准备安葬
ἐντεῦθεν,从这里;从这边
ἐντολή,诫命;吩咐;命令
ἐντρέπω,叫......羞愧;使......觉得惭愧
ἐντρέφω,培训;教导
ἐντροπή,尴尬;羞耻;羞愧
ἐντρυφάω,狂欢作乐;过奢侈的生活
ἐντυγχάνω,恳求;乞求;向......呼吁;控诉;请求;祈求
ἐντυλίσσω,包;裹;包裹;缠绕
ἐντυπόω,切割;刻;铭刻
ἐντόπιος,本地人;当地居民
ἐντός,在......里面;与......一起
ἐνυβρίζω,侮辱;亵慢
ἐνυπνιάζομαι,做梦
ἐνωτίζομαι,仔细倾听;留心听某人的话
ἐνύπνιον,梦
ἐνώπιον,在......前面;在......之前
ἐξάγω,领出去
ἐξάλλομαι,跳起来
ἐξάπινα,忽然;猛然;立即;立刻
ἐξέλκω,引诱;诱惑;勾引;牵走
ἐξέραμα,呕吐物;吐出来的东西
ἐξέρχομαι,离开;从里面出去
ἐξίστημι,大大震惊;大为惊骇;大吃一惊;惊奇;惊讶;诧异
ἐξαίρω,排除;除去;开除;赶出去
ἐξαίφνης,忽然;立即;立刻
ἐξαγγέλλω,宣扬;宣告;宣讲;说出来
ἐξαγοράζω,买赎;救赎;释放;使自由
ἐξαιρέω,取出;拿走
ἐξαιτέω,成功求得;要求并得到
ἐξακολουθέω,跟从;遵从;随从
ἐξαλείφω,擦去;擦干
ἐξανάστασις,活过来;再次活着;复活
ἐξανίστημι,站起来
ἐξανατέλλω,发芽;长叶子;长苗
ἐξαπατάω,误导;欺哄;欺骗
ἐξαπορέομαι,完全绝望;彻底绝望;没有希望
ἐξαποστέλλω,打发;送出去
ἐξαρτίζω,(时间)到了;结束;完了
ἐξαστράπτω,闪闪发光;闪耀;闪烁
ἐξαυτῆς,忽然;立即;立刻
ἐξεγείρω,使复活;使活过来;兴起;起来
ἐξεραυνάω,仔细探究;殷勤学习;查考;寻求
ἐξετάζω,尝试寻找;努力寻问;仔细寻找;仔细查问;详细打听
ἐξηγέομαι,通知;述说;充分说明
ἐξηχέω,宣告;宣布;传扬
ἐξισχύω,完全有能力;完全能够
ἐξολεθρεύω,灭绝;铲除
ἐξομολογέω,同意;应允
ἐξορκίζω,起誓;坚持叫人起誓;要求某人起誓
ἐξορκιστής,驱鬼的人;驱魔师;驱邪赶鬼的人;念咒赶鬼的人;赶逐邪灵的人
ἐξορύσσω,拆穿;拆通;挖出一个开口
ἐξουδενέω,虐待;虐待和轻视
ἐξουθενέω,轻视;轻看
ἐξουσία,统治权;控制权
ἐξουσιάζω,统治;治理;管辖;支配
ἐξοχή,高位;上层阶级;显要
ἐξυπνίζω,使人醒来;唤醒某人;叫醒某人
ἐξωθέω,赶出去;赶走
ἐξώτερος,外边黑暗;外面的黑暗
ἐπάγγελμα,应许
ἐπάγω,使;导致;造成;引起
ἐπάν,当......的时候;一......就
ἐπάναγκες,必要的;必须;不可缺少的
ἐπάνω,在......之上;在......上方
ἐπάρατος,受诅咒的;被诅咒的
ἐπάρχειος,省;地区
ἐπέκεινα,在......以外的地方;更远
ἐπέρχομαι,来到;到达
ἐπέχω,注意;警戒;谨慎;小心;提防;留意
ἐπί,在......上面;在......的表面
ἐπίβλημα,补丁
ἐπίγειος,地上的;世界上的
ἐπίγνωσις,明白;知道;明确地知道;认识;知识
ἐπίθεσις,放在......上面
ἐπίκειμαι,在......上
ἐπίλοιπος,余下的;剩余的;其他的
ἐπίλυσις,解释;意义;解说
ἐπίνοια,意图;目的;意念
ἐπίορκος,作假证的人;起假誓的人
ἐπίσημος,出众的;有名望的;出了名的;出名的;臭名昭著的;声名狼藉的
ἐπίσκοπος,负责......的人;监护者;监督
ἐπίσταμαι,知道;明白;晓得;懂得
ἐπίτροπος,领班;工头;管事的
ἐπαίρω,举起
ἐπαγγέλλομαι,应许;答应
ἐπαγγελία,应许
ἐπαγωνίζομαι,为......争辩;为......争战
ἐπαθροίζω,愈来愈多人聚集在一起;聚集(如人群)
ἐπαινέω,赞美;颂赞
ἐπαισχύνομαι,觉得羞耻;以......为耻;把......当作可耻的;看为羞耻的
ἐπαιτέω,讨饭;乞讨
ἐπακολουθέω,献身于;致力于
ἐπακούω,聆听;倾听;留心听;注意所说的话;(上帝)垂听;听从
ἐπακροάομαι,侧耳听;倾听
ἐπανάγω,返回;再次返回
ἐπανέρχομαι,返回;再次返回
ἐπανίστημι,反抗;造反;叛乱
ἐπαναμιμνῄσκω,提醒;使人记得;使人再次思考;想起
ἐπαναπαύομαι,仍然在;继续在
ἐπανόρθωσις,纠正;纠正过错;使人归正;规正
ἐπαρκέω,帮助;扶助
ἐπαρχεία,省;地区
ἐπαφρίζω,使泛起泡沫
ἐπαύριον,次日;第二天;第二日;过了一天
ἐπεί,因为;既然;由于
ἐπεγείρω,煽动;挑唆;耸动;怂恿;开始
ἐπειδή,因为;既然;由于
ἐπειδήπερ,因为;既然;由于
ἐπεισαγωγή,引进;带来;开始;有了
ἐπεισελεύσεται,来到;到达
ἐπεκτείνομαι,伸出;伸手向前
ἐπενδύτης,斗篷;外套;长袍
ἐπενδύω,穿上;多穿一件衣服
ἐπερωτάω,问;问问题
ἐπερώτημα,要求;恳求
ἐπεῖδον,注意;考虑;关心;厚待;看待;鉴察
ἐπηρεάζω,虐待;凌辱;侮辱
ἐπιβάλλω,抛上去
ἐπιβαίνω,来到;到达
ἐπιβαρέω,成为某人的负担;叫人受累;成为财务上的负担
ἐπιβιβάζω,使骑上
ἐπιβλέπω,注意;看重
ἐπιβουλή,阴谋;计谋;谋害;图谋;计划
ἐπιγίνομαι,发生
ἐπιγαμβρεύω,结婚;娶
ἐπιγινώσκω,明白;知道;明确地知道;认识;知识
ἐπιγράφω,写在上面
ἐπιγραφή,铭文;名号;题字;所写的文字
ἐπιδέχομαι,欢迎;接纳;接待;款待
ἐπιδίδωμι,给;交给;交付;递给;送上
ἐπιδείκνυμι,展示;拿给......看;指给......看;给......察看;指示
ἐπιδημέω,侨居;旅居
ἐπιδιατάσσομαι,增加;增添;加添;加增;引入新的某物
ἐπιδιορθόω,处理好;更正;安排好;办好;办妥;办整齐
ἐπιδύω,下降
ἐπιείκεια,温柔;仁慈;宽容
ἐπιεικής,温柔的;仁慈的;宽容的
ἐπιζητέω,寻找;搜寻;试着寻找;找;寻求
ἐπιθανάτιος,注定要死;被判死刑;被定了死罪
ἐπιθυμέω,渴望;切愿;非常渴望;恨不得;巴不得;贪恋;贪婪;羡慕;渴慕;希望;盼望
ἐπιθυμία,渴望;切愿;欲望;非常渴望;很愿意;贪恋;贪爱;盼望
ἐπιθυμητής,贪恋......的人;贪婪的人
ἐπικάλυμμα,遮盖的方法;掩饰;掩盖某事物之真实性质的手段
ἐπικαθίζω,坐在上面;骑上;登上
ἐπικαλέω,称呼;命名
ἐπικαλύπτω,赦免;饶恕;遮盖
ἐπικατάρατος,受诅咒的;被诅咒的
ἐπικουρία,帮助
ἐπικρίνω,下结论;决定;下定决心;宣判;定案
ἐπιλέγω,称呼;名叫
ἐπιλαμβάνομαι,拉住;抓住;牵着
ἐπιλανθάνομαι,忘记;忘掉;不记得
ἐπιλείπω,开始来到结尾;不足;耗尽
ἐπιλησμονή,忘记;忘掉;不记得
ἐπιλύω,解释;意义;解说
ἐπιμέλεια,招待;照顾;照应;提供所需要的一切
ἐπιμένω,留在;待在
ἐπιμαρτυρέω,见证
ἐπιμελέομαι,招待;照顾;照应;提供所需要的一切
ἐπιμελῶς,仔细地;彻底
ἐπινεύω,同意;答应;允许;赞成
ἐπιορκέω,违背誓言;背誓;发誓而不遵守
ἐπιούσιος,日常的;每天;日用的;按日;今天所需的
ἐπιπίπτω,挤向前;推向前
ἐπιπλήσσω,谴责;斥责;严责;责备
ἐπιποθέω,渴望;切慕;渴慕
ἐπιποθία,渴望;切慕;渴慕;切心想望
ἐπιπορεύομαι,来到;到达
ἐπιπόθησις,渴望;渴想;切慕;热望
ἐπιπόθητος,情深意切的;想念的;非常亲爱的
ἐπιράπτω,缝上;补上
ἐπιρίπτω,抛上去;用力抛上去
ἐπισιτισμός,食物
ἐπισκέπτομαι,仔细挑选;仔细调查后选择
ἐπισκηνόω,居住;来居住
ἐπισκιάζω,投下阴影
ἐπισκοπέω,照顾;看顾;眷顾;顾念;来看
ἐπισκοπή,临到;眷顾;监察
ἐπισπάομαι,废割礼;除掉割礼的印记;掩盖割损的记号
ἐπισπείρω,撒种
ἐπιστάτης,领袖;领导者;老师
ἐπιστέλλω,"写信,写信给"
ἐπιστήμων,聪明;有洞察力;有理解力
ἐπιστηρίζω,使刚强;使更加坚固;坚固
ἐπιστολή,信(通常写在纸莎草纸上)
ἐπιστομίζω,禁止说话;阻止某人说话
ἐπιστρέφω,返回;转身
ἐπιστροφή,转向;相信;接受;归信
ἐπισυνάγω,使聚集在一起;聚集起来
ἐπισυναγωγή,使聚集在一起;聚集起来
ἐπισυντρέχω,匆忙赶到一个地方;蜂拥而至
ἐπισφαλής,危险的
ἐπισχύω,坚持;坚决要求;极力
ἐπισωρεύω,大量增加;堆积;积聚;增添;聚集;召聚
ἐπιτάσσω,命令;指示;告诉;吩咐
ἐπιτήδειος,所需要的;所需用的;必须的;不可缺少的
ἐπιτίθημι,"放在......上,按"
ἐπιταγή,吩咐;命令;法令;条例;指令
ἐπιτελέω,成全;完成;结束;完毕
ἐπιτιμάω,斥责;责备
ἐπιτιμία,"惩罚;责罚,谴责"
ἐπιτρέπω,任凭;准许
ἐπιτροπή,权柄;全权
ἐπιτυγχάνω,获得;得到;取得;领受;到达
ἐπιφάνεια,显明;显出;出现
ἐπιφέρω,导致;施加
ἐπιφαίνω,照亮;照耀
ἐπιφανής,荣耀的;奇妙的;辉煌的;威荣的;显赫的;明显的
ἐπιφαύσκω,照亮;照耀
ἐπιφωνέω,高声呼喊;大声叫喊
ἐπιφώσκω,破晓;变光亮
ἐπιχέω,倒在
ἐπιχειρέω,从事;想;企图;试着
ἐπιχορηγέω,提供;支援;供应......的需要;供给;赐给
ἐπιχορηγία,提供;支援;供给
ἐπιχρίω,擦上;涂抹
ἐποικοδομέω,建造在......之上;在上面建造
ἐπονομάζω,自称;把自己视为;称为
ἐποπτεύω,观察;看见
ἐπουράνιος,天上的;天空的
ἐπόπτης,击证人;目睹事情经过的人
ἐρήμωσις,被毁灭;遭受毁灭;荒凉
ἐρίζω,争论;争吵;争辩;争竞
ἐρίφιον,小山羊;雄山羊;山羊
ἐργάζομαι,工作;做工;辛劳工作;劳动
ἐργάτης,工人;做工的人
ἐργασία,从事;实行;行为
ἐρείδω,胶住不动;紧紧卡住
ἐρεθίζω,使怀恨;使某人怀着怨气
ἐρεύγομαι,宣告;宣布
ἐρημία,旷野;荒野;荒凉的地方
ἐρημόω,被毁灭;遭受毁灭;荒凉
ἐριθεία,自私的野心;结党;竞争;怨恨
ἐρωτάω,问;问问题
ἐσθής,衣服;服装
ἐσθίω,吃;喝;食用食物
ἐσχάτως,病重垂危;快要死了
ἐσώτερος,内部的;在......里面
ἐφάλλομαι,跳到......之上;扑在......之上
ἐφάπαξ,一次;一
ἐφήμερος,日常的;日用的;每天所需要的
ἐφίστημι,站在旁边
ἐφευρετής,谋划者;制造......的人;想出办法的人
ἐφημερία,工作组;班次
ἐφικνέομαι,来到;到达
ἐφφαθά,打开;张开;开了吧
ἐχθρός,作仇敌;敌人;反对
ἑαυτοῦ,他自己;她自己;它自己;我们自己;你们自己;他们自己
ἑβδομήκοντα,七十
ἑβδομηκοντάκις,七十次
ἑδραίωμα,支撑;根基;基础
ἑδραῖος,坚定;不动摇
ἑκάστοτε,一直;随时;常常;时常
ἑκατοντάρχης,百夫长;队长;军官
ἑκατονταετής,百年;百岁
ἑκατονταπλασίων,一百倍;百倍
ἑκατόν,一百
ἑκουσίως,甘心;乐意;情愿;自愿
ἑκούσιος,甘心;乐意;情愿;自愿
ἑκών,甘心;乐意;情愿;自愿
ἑλίσσω,卷起来;使成为一卷
ἑλκόω,有溃疡;生疮;浑身是疮
ἑνδέκατος,第十一
ἑνότης,合一;一
ἑξήκοντα,六十
ἑξακόσιοι,六百
ἑξῆς,次日;第二天
ἑορτάζω,庆祝;守节;参加节期活动
ἑορτή,节期;节日;节日期间;当节的日子;庆祝会
ἑπτά,七
ἑπτάκις,七次
ἑπτακισχίλιοι,七千
ἑρμηνεία,解释;翻译
ἑρμηνεύω,翻译;解释
ἑρπετόν,爬行动物;爬虫;蛇
ἑσπέρα,晚上;傍晚;黄昏(比较 {D:67.197})
ἑτέρως,不同的;不相同;另一种
ἑταῖρος,同伴;朋友
ἑτεροδιδασκαλέω,传异教;传不正确的教义;教导不同的教义
ἑτεροζυγέω,不相配的;不相配者联合在一起
ἑτερόγλωσσος,说奇怪、陌生的语言;用外邦人的语言说
ἑτοίμως,准备好;预备好
ἑτοιμάζω,做好准备;预备;准备
ἑτοιμασία,准备就绪;准备妥当;预备好
ἔα,唉!
ἔγγυος,保证;担保人
ἔγερσις,活过来;再次活着;复活
ἔγκλημα,起诉;控告;指控;案件
ἔγκυος,怀孕
ἔδαφος,地面
ἔθνος,国家;民族;人民
ἔθος,惯例;习俗;习惯;规矩
ἔκβασις,结局
ἔκγονος,孙儿女
ἔκδηλος,容易知道的;非常明显的;暴露无遗的;显露的
ἔκδικος,施行惩罚的人;执行刑罚的人
ἔκδοτος,被交出;被出卖
ἔκθαμβος,惊奇;十分惊讶;惊慌
ἔκθετος,被丢弃的
ἔκπαλαι,很久以前;远古的时候
ἔκστασις,惊异;非常惊讶;非常诧异;大大地惊奇;大为讶异
ἔκτρωμα,不适时的出生;非正常的出生
ἔκφοβος,非常害怕;恐惧;惧怕;可怕
ἔλαιον,橄榄油
ἔλεγξις,指责;责备;指责谬误
ἔλεγχος,确据;确证
ἔλεος,发怜悯;对......发怜悯;怜悯......;怜悯
ἔλευσις,来;来临
ἔμπορος,商人;做买卖的人
ἔμπροσθεν,在......前面;在......之前
ἔμφοβος,非常害怕;恐惧;惧怕;惊怕;惊骇;战栗;惊惶
ἔμφυτος,栽种的;永远坚立的;放置在
ἔναντι,在......前面;在......之前
ἔνατος,第九
ἔνδειγμα,证明;证据;明证;验证;迹象 {N:001}
ἔνδειξις,证明;证据;明证;验证;迹象
ἔνδικος,正义的;公正的
ἔνδοξος,荣耀的;荣美的;奇妙的;华丽的
ἔνδυμα,衣服;服装
ἔνδυσις,穿衣;穿上
ἔνειμι,在里面(分词形式;里面的东西;内容物)
ἔνθεν,这里
ἔνι,有;存在
ἔννοια,思维方式;思想方式;意向;态度
ἔννομος,合法的;依照法律的;按照常例的
ἔννυχος,晚上;夜间;天还未亮;天未亮的时候
ἔνοχος,有罪的;该受的
ἔνταλμα,吩咐;命令
ἔντευξις,代求;代祷
ἔντιμος,珍贵的;贵重的;宝贵的
ἔντρομος,颤抖;震动
ἔξειμι,离开;从里面出去
ἔξεστι(ν),可能;能;可以
ἔξοδος,离开;出埃及;(以色列人从埃及)离开
ἔξυπνος,醒来;睡醒
ἔξω,外面;远离
ἔξωθεν,从外面
ἔπαινος,赞美;颂赞
ἔπαυλις,宅地;房子;住宅
ἔπειτα,然后;随后;之后;再后;后来;此后;以后;接着;其次;再次;再其次;又;才
ἔπος,可说;可以说;可有这样说;从某种意义上说
ἔργον,行动;行为;工作;所做的事;所行的
ἔρημος,无人居住的;废弃的
ἔριον,羊毛
ἔρις,冲突;不和
ἔριφος,小山羊;雄山羊;山羊
ἔρχομαι,来;去
ἔσοπτρον,镜子
ἔσχατος,最后的;末后的;最后
ἔσω,在......里面;在......当中
ἔσωθεν,从里面
ἔτι,还;仍然;再
ἔτος,年;岁
ἔχθρα,敌意;敌对;为敌
ἔχιδνα,小毒蛇;眼镜蛇;毒蛇
ἔχω,有;拥有;属于
ἕβδομος,第七
ἕκαστος,每;每一;每个;各;各个;各种;各样
ἕκτος,第六
ἕλκος,痛处;溃疡;疮
ἕλκω,拖;拉;抽;拔
ἕνδεκα,十一
ἕξ,六
ἕξις,练习;操练;重复去做;一遍又一遍地做
ἕτερος,不同的;不相同;另一种
ἕτοιμος,准备好;预备妥当
ἕως,直到;最后;终于
Ἐλαμίτης,以拦人;《思》厄蓝人
Ἐλεάζαρ,以利亚撒;《思》厄肋阿匝尔
Ἐλιέζερ,以利以谢;《思》厄里厄则尔
Ἐλιακίμ,以利亚敬;《思》厄里雅金
Ἐλιούδ,以律;《思》厄里乌得
Ἐλισάβετ,伊利莎白;《和》以利沙伯;《思》依撒伯尔
Ἐλισαῖος,以利沙;《思》厄里叟
Ἐλμαδάμ,以摩当;《思》厄耳玛丹
Ἐλύμας,以吕马;《思》厄吕玛
Ἐμμανουήλ,以马内利;《思》厄玛奴耳
Ἐμμαοῦς,以马忤斯;《思》厄玛乌
Ἐνώς,以挪士;《思》厄诺士
Ἐπαίνετος,以拜尼土;《思》厄派乃托
Ἐπαφρόδιτος,以巴弗提;《思》厄帕洛狄托
Ἐπαφρᾶς,以巴弗;《思》厄帕夫辣
Ἐπικούρειος,伊壁鸠鲁的/以彼古罗的;伊壁鸠鲁/以彼古罗的追随者
Ἐφέσιος,以弗所的
Ἐφραίμ,以法莲;《思》厄弗辣因
Ἑβραΐς,希伯来语
Ἑβραϊστί,用希伯来话来说
Ἑβραῖος,希伯来人;《思》希伯来人
Ἑζεκίας,希西家;《思》希则克雅
Ἑλλάς,希腊
Ἑλληνίς,希腊妇女
Ἑλληνικός,希腊文;希腊语
Ἑλληνιστής,说希腊语的犹太人
Ἑμμώρ,哈抹;《思》哈摩尔
Ἑνώχ,以诺;《思》哈诺客
Ἑρμογένης,黑摩其尼;《思》赫摩革乃
Ἑρμᾶς,黑马;《思》赫尔玛
Ἑρμῆς,希耳米;《思》赫尔默斯
Ἑσλί,以斯利;《思》厄斯理
Ἑσρώμ,希斯仑;《思》赫兹龙
Ἔβερ,希伯;《思》厄贝尔
Ἔραστος,以拉都;《思》厄辣斯托
Ἔφεσος,以弗所;《思》厄弗所
Ἕλλην,文明人;希腊人
ἠχέω,制造声响;发出噪音
ἡγέομαι,持有观点;有一个意见;考虑;认为
ἡγεμονία,统治;治理;政府;规则
ἡγεμονεύω,作总督
ἡγεμών,统治者
ἡδέως,乐意;喜欢
ἡδονή,令人快乐的事;快乐;享乐
ἡδύοσμον,薄荷
ἡλίκος,多广大;多大;多小
ἡλικία,寿命;寿数;人生;一生
ἡμέρα,一天;一日
ἡμέτερος,我们的;属于我们的;我们的东西
ἡμίωρον,半小时
ἡμιθανής,半死;差点死了
ἡνίκα,每当
ἡσυχάζω,休息
ἡσυχία,安静的环境;不受干扰的生活
ἡσύχιος,安宁的;和平的
ἤ,或;或者
ἤδη,已经;已
ἤπερ,比......;胜过;过于
ἤπιος,温柔的;仁慈的
ἤρεμος,安宁的;和平的
ἤτοι,或者......或者;或......或
ἥκω,来到;到达
ἥλιος,太阳
ἥμισυς,一半;半
ἥττημα,缺乏;失败
ἦθος,惯例;习俗;习惯;规矩
ἦχος (I),声音;噪音
ἦχος (II),声音;噪音
ἧλος,钉子;大钉
Ἠλί,我的上帝;音译:“以利”
Ἠλίας,以利亚;《思》厄里亚
Ἠσαΐας,以赛亚;《思》依撒意亚
Ἠσαῦ,以扫;《思》厄撒乌
Ἡρῳδίων,希罗天;《思》黑落狄雍
Ἡρῳδιάς,希罗底;《思》黑落狄雅
Ἡρῳδιανοί,希律的追随者;希律党人
Ἡρῴδης,希律;《思》黑落德
Ἤρ,珥;《思》厄尔
ἰάομαι,医治;治愈;使痊愈;救治
ἰατρός,医生;医治者
ἰδιώτης,门外汉;外行人;普通人
ἰσάγγελος,和天使一样
ἰσχυρός,有能力的;强大的;强壮的
ἰσχύς,能力;力量
ἰσχύω,能;能够;有力量;有足够力气;非常能够
ἰσότης,平等
ἰσότιμος,平等的;同一种的;同样的
ἰσόψυχος,有相同想法的;有相同态度的;同心的
ἰχθύδιον,小鱼
ἰχθύς,海洋生物;鱼
ἰός,毒气;毒液(尤指蛇的毒液)
ἰῶτα,一点;最小的字母;细小的标记
ἱδρώς,汗
ἱεράτευμα,祭司职分;作祭司
ἱερατεία,祭司职分;作祭司
ἱερατεύω,供祭司的职任;执行祭司的职务;作祭司
ἱερεύς,祭司
ἱεροπρεπής,虔诚的;虔敬的;敬神的
ἱεροσυλέω,劫掠庙宇;偷窃庙中之物
ἱερουργέω,供祭司的职任;执行祭司的职务;作祭司
ἱερωσύνη,祭司职分;作祭司
ἱερόθυτος,祭偶像之物
