# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
H7966	שִׁלּוּם	recompense	प्रतिफल
H7967	שַׁלּוּם	Shallum	शल्लूम
H7968	שַׁלּוּן	Shallum	शल्लून
H7969	שָׁלוֹשׁ	three	तीन
H7970	שְׁלוֹשִׁים	thirty	तीस
H7971	שָׁלַח	send	भेजना
H7972	שְׁלַח	send	भेजना
H7973	שֶׁלַח	missile	प्रक्षेप्य
H7974	שֶׁלַח	Shelah	शेला
H7975	שִׁלֹחַ	Shelah	शिलोह
H7976	שִׁלֻּחָה	shoot	शाखा
H7977	שִׁלְחִי	Shilhi	शिलही
H7978	שִׁלְחִים	Shilhim	शिलहीम
H7979	שֻׁלְחָן	table	मेज
H0798		Slopes (of Pisgah)	ढलान
H7980	שָׁלַט	domineer	शासन
H7981	שְׁלֵט	rule	राज्य
H7982	שֶׁלֶט	shield	ढाल
H7983	שִׁלְטוֹן	power	शक्ति
H7984	שִׁלְטוֹן	governor	शासक
H7985	שׇׁלְטָן	dominion	राज्य
H7986	שַׁלֶּטֶת	imperious	अत्याचारी
H7987	שְׁלִי	quietness	शांति
H7988	שִׁלְיָה	afterbirth	अपरा
H7989	שַׁלִּיט	domineering	शासक
H0799	אֶשְׁדָּת	fiery	अग्नि
H7990	שַׁלִּיט	ruling	शासक
H7991	שָׁלִישׁ	third	तीसरा
H7992	שְׁלִישִׁי	third	तीसरा
H7993	שָׁלַךְ	throw	फेंकना
H7994	שָׁלָךְ	cormorant	जलकाग
H7995	שַׁלֶּכֶת	felling	गिरना
H7996	שַׁלֶּכֶת	Shallecheth	शल्लेकेत
H7997	שָׁלַל	take	लूटना
H7998	שָׁלָל	spoil	लूट
H7999	שָׁלַם	complete	पूरा
H0008	אֹבֵד	destruction	विनाश
H0080	אָבָק	dust	धूल
H0800	אֶשָּׁה	fire	आग
H8000	שְׁלַם	be complete	पूरा
H8001	שְׁלָם	peace	शांति
H8002	שֶׁלֶם	peace offering	मेलबलि
H8003	שָׁלֵם	complete	पूर्ण
H8004	שָׁלֵם	Salem	शालेम
H8005	שִׁלֵּם	recompense	प्रतिदान
H8006	שִׁלֵּם	Shillem	शिल्लेम
H8007	שַׂלְמָא	Salmon	सलमा
H8008	שַׂלְמָה	garment	कपड़ा
H8009	שַׂלְמָה	Salmon	सलमा
H0801	אִשָּׁה	food offering	भेंट
H8010	שְׁלֹמֹה	Solomon	सुलैमान
H8011	שִׁלֻּמָה	recompense	प्रतिदान
H8012	שַׂלְמוֹן	Salmon	सलमोन
H8013	שְׁלֹמוֹת	Shelomoth	शलोमोत
H8014	שַׂלְמַי	Shalmai	शलमै
H8015	שְׁלֹמִי	Shelomi	शेलोमी
H8016	שִׁלֵּמִי	Shillemite	शिल्लेमी
H8017	שְׁלֻמִיאֵל	Shelumiel	शेलुमिएल
H8018	שֶׁלֶמְיָה	Shelemiah	शेलेमिया
H8019	שְׁלֹמִית	Shelomith	शेलोमित
H0802	אִשָּׁה	woman	स्त्री
H8020	שַׁלְמַן	Shalman	शल्मान
H8021	שַׁלְמֹן	reward	पुरस्कार
H8022	שַׁלְמַנְאֶסֶר	Shalmaneser	शल्मनेसर
H8023	שִׁלֹנִי	Shilonite	शिलोनी
H8024	שֵׁלָנִי	Shelanite	शेलानी
H8025	שָׁלַף	draw	खींचना
H8026	שֶׁלֶף	Sheleph	शेलेफ
H8027	שָׁלַשׁ	do three	तीन करना
H8028	שֶׁלֶשׁ	Shelesh	शेलेश
H8029	שִׁלֵּשׁ	third	तीसरा
H0803	אֲשׁוּיָה	foundation	नींव
H8030	שִׁלְשָׁה	Shilshah	शिलशा
H8031	שָׁלִשָׁה	Shalishah	शालिशा
H8032	שִׁלְשׁוֹם	three days ago	तीन दिन पहले
H8033	שָׁם	there	वहाँ
H8034	שֵׁם	name	नाम
H8035	שֵׁם	Shem	शेम
H8036	שֻׁם	name	नाम
H8037	שַׁמָּא	Shammah	शम्मा
H8038	שֶׁמְאֵבֶר	Shemeber	शेमेबेर
H8039	שִׁמְאָה	Shimeah	शिमिया
H0804	אַשּׁוּר	Assyria	अश्शूर
H8040	שְׂמֹאול	left	बायाँ
H8041	שָׂמַאל	go left	बाईं ओर जाना
H8042	שְׂמָאלִי	left	बायाँ
H8043	שִׁמְאָם	Shimeam	शिमिअम
H8044	שַׁמְגַּר	Shamgar	शमगर
H8045	שָׁמַד	destroy	नष्ट करना
H8046	שְׁמַד	destroy	नष्ट करना
H8047	שַׁמָּה	horror	भय
H8048	שַׁמָּה	Shammah	शम्मा
H8049	שַׁמְהוּת	Shamhuth	शमहूत
H0805	אֲשׁוּרִי	Asshurim	अश्शूरी
H8050	שְׁמוּאֵל	Samuel	शमुएल
H8051	שַׁמּוּעַ	Shammua	शमूआ
H8052	שְׁמוּעָה	tidings	खबर
H8053	שָׁמוּר	Shamir	शमीर
H8054	שַׁמּוֹת	Shammoth	शम्मोत
H8055		rejoice	आनंद
H8056	שָׂמַח	glad	आनंदित
H8057	שִׂמְחָה	joy	आनंद
H8058	שָׁמַט	release	मुक्त करना
H8059	שְׁמִטָּה	remission	विमोचन
H0806	אַשְׁחוּר	Ashhur	अशहूर
H8060	שַׁמַּי	Shammai	शम्मै
H8061	שְׁמִידָע	Shemida	शमीदा
H8062	שְׁמִידָעִי	Shemidaite	शमीदाई
H8063	שְׂמִיכָה	rug	कंबल
H8064	שָׁמַיִם	heaven	आकाश
H8065	שָׁמַיִן	heaven	आकाश
H8066	שְׁמִינִי	eighth	आठवां
H8067	שְׁמִינִית	Sheminith	शमिनित
H8068	שָׁמִיר	thorn	कांटा
H8069	שָׁמִיר	Shamir	शमीर
H0807	אַשִׁימָא	Ashima	अशिमा
H8070	שְׁמִירָמוֹת	Shemiramoth	शमिरामोत
H8071	שִׂמְלָה	mantle	वस्त्र
H8072	שַׂמְלָה	Samlah	समला
H8073		Shamlai	शमलै
H8074	שָׁמֵם	be desolate	उजाड़ होना
H8075	שְׁמַם	be appalled	विस्मित होना
H8076	שָׁמֵם	devastated	उजड़ा हुआ
H8077	שְׁמָמָה	devastation	उजाड़
H8078	שִׁמָּמוֹן	horror	सन्नाटा
H8079	שְׂמָמִית	lizard	छिपकली
H0808	אָשִׁישׁ	foundation	नींव
H8080	שָׁמַן	grow fat	मोटा होना
H8081	שֶׁמֶן	oil	तेल
H8082	שָׁמֵן	rich	उर्वर
H8083	שְׁמֹנֶה	eight	आठ
H8084	שְׁמֹנִים	eighty	अस्सी
H8085	שָׁמַע	hear	सुनना
H8086	שְׁמַע	hear	सुनना
H8087	שֶׁמַע	Shema	शेमा
H8088	שֵׁמַע	sound	आवाज़
H8089	שֹׁמַע	report	ख्याति
H0809	אֲשִׁישָׁה	raisin bun	किशमिश
H8090	שְׁמָע	Shema	शेमा
H8091	שָׁמָע	Shama	शामा
H8092	שִׁמְעָא	Shimea	शिमया
H8093	שִׁמְעָה	Shimeah	शिमआह
H8094	שְׁמָעָה	Shemaah	शेमाह
H8095	שִׁמְעוֹן	Simeon	शिमऑन
H8096	שִׁמְעִי	Shimei	शिमी
H8097	שִׁמְעִי	Shimeite	शिमीय
H8098	שְׁמַעְיָה	Shemaiah	शेमायाह
H8099	שִׁמְעֹנִי	Simeon	शिमोनी
H8100	שִׁמְעַת	Shimeath	शिमआत
H8101	שִׁמְעָתִי	Shimeathite	शिमआती
H8102	שֶׁמֶץ	whisper	फुसफुसाहट
H8103	שִׁמְצָה	derision	उपहास
H8104	שָׁמַר	keep	रखना
H8105	שֶׁמֶר	dreg	मैल
H8106	שֶׁמֶר	Shemer	शेमेर
H8107	שִׁמֻּר	vigil	पहरेदारी
H8108	שׇׁמְרָה	guard	रक्षा
H8109	שְׁמֻרָה	waking	जागरण
H0811	אֶשְׁכּוֹל	cluster	गुच्छा
H8110	שִׁמְרוֹן	Shimron	शिमरोन
H8111	שֹׁמְרוֹן	Samaria	समरिया
H8112	שִׁמְרוֹן מְראוֹן	Shimron-meron	शिमरोन-मेरोन
H8113	שִׁמְרִי	Shimri	शिमरी
H8114	שְׁמַרְיָה	Shemariah	शेमरियाह
H8115	שׇׁמְרַיִן	Samaria	शमरायिन
H8116	שִׁמְרִית	Shimrith	शिमरीत
H8117	שִׁמְרֹנִי	Shimronite	शिमरोनी
H8118	שֹׁמרֹנִי	Samaritan	सामरी
H8119	שִׁמְרָת	Shimrath	शिमरात
H0812	אֶשְׁכֹּל	Eshcol	एशकोल
H8120	שְׁמַשׁ	minister	सेवा करना
H8121	שֶׁמֶשׁ	sun	सूरज
H8122	שֶׁמֶשׁ	sun	सूरज
H8123	שִׁמְשׁוֹן	Samson	शिमशोन
H8124	שִׁמְשַׁי	Shimshai	शिमशै
H8125	שַׁמְשְׁרַי	Shamsherai	शमशेराय
H8126	שֻׁמָתִי	Shumathite	शुमाती
H8127	שֵׁן	tooth	दाँत
H8128	שֵׁן	tooth	दाँत
H8129	שֵׁן	Shen	शेन
H0813	אַשְׁכְּנַז	Ashkenaz	अश्केनज़
H8130	שָׂנֵא	hate	घृणा करना
H8131	שְׂנֵא	hate	घृणा करना
H8132	שָׁנָא	change	बदलना
H8133	שְׁנָא	change	बदलना
H8134	שִׁנְאָב	Shinab	शिनाब
H8135	שִׂנְאָה	hating	घृणा
H8136	שִׁנְאָן	thousands	हज़ार
H8137	שֶׁנְאַצַּר	Shenazzar	शेनत्सर
H8138	שָׁנָה	change	बदलना
H8139	שְׁנָה	sleep	नींद
H0814	אֶשְׁכָּר	gift	भेंट
H8140	שְׁנָה	year	साल
H8141	שָׁנָה	year	साल
H8142	שֵׁנָה	sleep	नींद
H8143	שֶׁנְהַבִּים	ivory	हाथीदाँत
H8144	שָׁנִי	scarlet	सिंदूरी
H8145	שֵׁנִי	second	दूसरा
H8146	שָׂנִיא	hated	नापसंद
H8147	שְׁנַיִם	two	दो
H8148	שְׁנִינָה	taunt	ताना
H8149	שְׁנִיר	Senir	सेनीर
H0815	אֵשֶׁל	tamarisk	बेरी का पेड़
H8150	שָׁנַן	sharpen	तीक्ष्ण करना
H8151	שָׁנַס	gird	कसना
H8152	שִׁנְעָר	Shinar	शिनार
H8153	שְׁנָת	sleep	नींद
H8154	שָׁסָה	plunder	लूटना
H8155	שָׁסַס	plunder	लूटना
H8156	שָׁסַע	cleave	फाड़ना
H8157	שֶׁסַע	cleft	दरार
H8158	שָׁסַף	hew	काटना
H8159	שָׁעָה	gaze	देखना
H0816	אָשַׁם	be guilty	दोषी
H8160	שָׁעָה	moment	क्षण
H8161	שַׁעֲטָה	stamping	खुरों की चाप
H8162	שַׁעַטְנֵז	mixed stuff	मिश्रित वस्त्र
H8163	שָׂעִיר	hairy	बकरा
H8164	שָׂעִיר	rain	बूँदें
H8165	שֵׂעִיר	Seir	सेईर
H8166	שְׂעִירָה	female goat	बकरी
H8167	שְׂעִירָה	Seirah	सेईरा
H8168	שֹׁעַל	handful	मुट्ठी
H8169	שַׁעַלְבִים	Shaalbim	शालबीम
H0817	אָשָׁם	guilt (offering)	दोष
H8170	שַׁעַלְבֹנִי	Shaalbonite	शालबोनी
H8171	שַׁעֲלִים	Shaalim	शालिम
H8172	שָׁעַן	lean	झुका
H8173	שָׁעַע	smear	आनंदित
H8174	שַׁעַף	Shaaph	शाफ
H8175	שָׂעַר	shudder	थरथराया
H8176	שָׁעַר	calculate	सोचा
H8177	שְׂעַר	hair	बाल
H8178	שַׂעַר	shuddering	भय
H8179	שַׁעַר	gate	द्वार
H0818	אָשֵׁם	guilty	दोषी
H8180	שַׁעַר	hundredfold	सौगुना
H8181	שֵׂעָר	hair	बाल
H8182	שֹׁעָר	disgusting	घृणास्पद
H8183	שְׂעָרָה	storm	तूफान
H8184	שְׂעֹרָה	barley	जौ
H8185	שַׂעֲרָה	hair	बाल
H8186	שַׁעֲרוּרָה	horror	भय
H8187	שְׁעַרְיָה	Sheariah	शेरिया
H8188	שְׂעֹרִים	Seorim	सेओरिम
H8189	שַׁעֲרַיִם	Shaaraim	शारायिम
H0819	אַשְׁמָה	guiltiness	अपराध
H8190	שַׁעַשְׁגַּז	Shaashgaz	शाशगज
H8191	שַׁעְשֻׁעַ	delight	आनंद
H8192	שָׁפָה	be bare	नंगा
H8193	שָׂפָה	lips	होंठ
H8194	שָׁפָה	cheese	पनीर
H8195	שְׁפוֹ	Shepho	शेफो
H8196	שְׁפוֹט	judgment	न्याय
H8197	שְׁפוּפָם	Shephupham	शपूपाम
H8198	שִׁפְחָה	maidservant	दासी
H8199	שָׁפַט	judge	न्यायाधीश
H0082	אָבַר	fly	उड़ना
H0820	אַשְׁמָן	strong	मजबूत
H8200	שְׁפַט	judge	न्यायाधीश
H8201	שֶׁפֶט	judgment	न्याय
H8202	שָׁפָט	Shaphat	शापात
H8203	שְׁפַטְיָה	Shephatiah	शपत्याह
H8204	שִׁפְטָן	Shiphtan	शिप्तान
H8205	שְׁפִי	bareness	विरान
H8206	שֻׁפִּים	Shuppim	शुप्पिम
H8207	שְׁפִיפֹן	horned viper	सींगों वाला सांप
H8208	שָׁפִיר	Shaphir	शापीर
H8209	שַׁפִּיר	fair	सुंदर
H0821	אַשְׁמֻרָה	watch	पहरेदारी
H8210	שָׁפַךְ	pour	बहाना
H8211	שֶׁפֶךְ	pouring	बिखरी हुई जगह
H8212	שׇׁפְכָה	penis	लिंग
H8213	שָׁפֵל	abase	नीचा करना
H8214	שְׁפַל	be low	नीचा होना
H8215	שְׁפַל	low	नीचा
H8216	שֶׁפֶל	poverty	दरिद्रता
H8217	שָׁפָל	low	नीचा
H8218	שִׁפְלָה	humiliation	अपमान
H8219	שְׁפֵלָה	Shephelah	शिफेला
H0822	אֶשְׁנָב	lattice	झरोखा
H8220	שִׁפְלוּת	idleness	आलस
H8221	שְׁפָם	Shepham	शपाम
H8222	שָׂפָם	mustache	मूंछ
H8223	שָׁפָם	Shapham	शापाम
H8224	שִׂפְמוֹת	Siphmoth	सिप्मोत
H8225	שִׁפְמִי	Shiphmite	शिपमी
H8226	שָׂפַן	treasure	छिपाना
H8227	שָׁפָן	rock badger	शापान
H8228	שֶׁפַע	abundance	प्रचुरता
H8229	שִׁפְעָה	abundance	बहुतायत
H0823	אַשְׁנָה	Ashnah	अश्नाह
H8230	שִׁפְעִי	Shiphi	शिपी
H8231	שָׁפַר	polish	सुंदर
H8232	שְׁפַר	acceptable	ठीक
H8233	שֶׁפֶר	beauty	सुंदरता
H8234	שֶׁפֶר	Shepher	शापेर
H8235	שִׁפְרָה	clearness	स्पष्टता
H8236	שִׁפְרָה	Shiphrah	शिप्रा
H8237	שַׁפְרוּר	pavilion	मंडप
H8238	שְׁפַרְפַר	dawn	भोर
H8239	שָׁפַת	set	रखना
H0824	אֶשְׁעָן	Eshan	एशान
H8240	שָׁפָת	ash heep	किनारा
H8241	שֶׁצֶף	overflowing	प्रचंड
H8242	שַׂק	sackcloth	टाट
H8243	שָׁק	leg	पिंडली
H8244	שָׂקַד	bind	बाँधना
H8245	שָׁקַד	watch	जागना
H8246	שָׁקַד	be almond shaped	बादाम की तरह
H8247	שָׁקֵד	almond	बादाम
H8248	שָׁקָה	water	पिलाना
H8249	שִׁקֻּו	drink	पेय
H0825	אַשָּׁף	enchanter	जादूगर
H8250	שִׁקּוּי	drink	पान
H8251	שִׁקּוּץ	abomination	घृणा
H8252	שָׁקַט	quiet	शांत
H8253	שֶׁקֶט	quietness	शांति
H8254	שָׁקַל	weigh	तौलना
H8255	שֶׁקֶל	shekel	शेकेल
H8256	שִׁקְמָה	sycamore	गूलर
H8257	שָׁקַע	sink	डूबना
H8258	שְׁקַעְרוּרָה	hollow	गड्ढा
H8259	שָׁקַף	look	झाँकना
H0826	אַשָּׁף	enchanter	जादूगर
H8260	שֶׁקֶף	frame	खाना
H8261	שָׁקֻף	frame	खाना
H8262	שָׁקַץ	detest	घृणा करना
H8263	שֶׁקֶץ	detestation	घृणा
H8264	שָׁקַק	rush	दौड़ना
H8265	שָׂקַר	ogle	घूरना
H8266	שָׁקַר	deal	धोखा देना
H8267	שֶׁקֶר	deception	झूठ
H8268	שֹׁקֶת	trough	पानी की नाँद
H8269	שַׂר	ruler	सरदार
H0827	אַשְׁפָּה	quiver	तरकश
H8270	שֹׁר	umbilical cord	नाभि
H8271	שְׁרֵא	loose	ढीला
H8272	שַׁרְאֶצֶר	Sharezer	शारेजेर
H8273	שָׁרָב	scorching	लू
H8274	שֵׁרֵבְיָה	Sherebiah	शेरेबियाह
H8275	שַׁרְבִיט	scepter	राजदंड
H8276	שָׂרַג	intertwine	बुनना
H8277	שָׂרַד	escape	बचना
H8278	שְׂרָד	braiding	रेशम का काम
H8279	שֶׂרֶד	stylus	लेखनी
H0828	אַשְׁפְּנַז	Ashpenaz	अश्पनाज
H8280	שָׂרָה	strive	संघर्ष
H8281		free	मुक्त
H8282	שָׂרָה	princess	राजकुमारी
H8283	שָׂרָה	Sarah	सारा
H8284	שָׁרָה	vine-row	अंगूर की पंक्ति
H8285	שֵׁרָה	bracelet	कंगन
H8286	שְׂרוּג	Serug	सेरूग
H8287	שָׁרוּחֶן	Sharuhen	शारूहेन
H8288	שְׂרוֹךְ	thong	जूते का बंध
H8289	שָׁרוֹן	Lasharon	शारोन
H0829	אֶשְׁפָּר	raisin bun	किशमिश का पकवान
H8290	שָׁרוֹנִי	Sharonite	शारोनवासी
H8291	שָׂרוּק	tendril	दाख की लता की शाखा
H8292	שְׁרוּקָה	piping	सीटी
H8293	שֵׁרוּת	remnant	बचा हुआ
H8294	שֶׂרַח	Serah	सेराह
H8295	שָׂרַט	incise	खरोंच
H8296	שֶׂרֶט	incision	खरोंच
H8297	שָׂרַי	Sarai	साराय
H8298	שָׁרַי	Sharai	शराय
H8299	שָׂרִיג	tendril	दाख की लता की शाखा
H0083	אֵבֶר	wing	पंख
H0830	אַשְׁפֹּת	Dung (Gate)	कूड़े का द्वार
H8300	שָׂרִיד	survivor	बचा हुआ
H8301	שָׂרִיד	Sarid	सारिद
H8302	שִׁרְיוֹן	lance	कवच
H8303	שִׁרְיוֹן	Sirion	सिरियोन
H8304	שְׂרָיָה	Seraiah	सरायाह
H8305	שְׂרִיקָה	combed	कंघी
H8306	שָׁרִיר	muscle	पेशी
H8307	שְׁרִירוּת	stubbornness	हठ
H8308	שָׂרַךְ	twist	मोड़ना
H8309	שְׁרֵמָה	field	खेत
H0831	אַשְׁקְלוֹן	Ashkelon	अश्कलोन
H8310	שַׂרְסְכִים	Samgar, Nebu-sar-sekim	सार्सकीम
H8311	שָׂרַע	extend	फैलना
H8312	שַׂרְעַף	anxiety	चिंता
H8313	שָׂרַף	burn	जलाना
H8314	שָׂרָף	serpent	सर्प
H8315	שָׂרָף	Saraph	सारफ
H8316	שְׂרֵפָה	fire	दाह
H8317	שָׁרַץ	swarm	रेंगना
H8318	שֶׁרֶץ	swarm	कीड़े
H8319	שָׁרַק	whistle	सीटी
H0832	אֶשְׁקְלוֹנִי	Ashkelonite	अश्कलोनी
H8320	שָׂרֻק	sorrel	भूरा
H8321	שֹׂרֵק	vine	दाख
H8322	שְׁרֵקָה	hissing	हिस्सी
H8323	שָׂרַר	rule	शासन
H8324	שָׁרַר	enemy	शत्रु
H8325	שָׁרַר	Sharar	शरार
H8326	שֹׁרֶר	navel	नाभि
H8327	שָׁרַשׁ	uproot	उखाड़ना
H8328	שֶׁרֶשׁ	root	जड़
H8329	שֶׁרֶשׁ	Sheresh	शेरेश
H0833	אָשַׁר	bless	आशीर्वाद
H8330	שֹׁרֶשׁ	root	जड़
H8331	שַׁרְשָׁה	chain	जंजीर
H8332	שְׁרֹשׁוּ	banishment	निर्वासन
H8333	שַׁרְשְׁרָה	chain	श्रृंखला
H8334	שָׁרַת	minister	सेवा
H8335	שָׁרֵת	ministry	सेवकाई
H8336	שֵׁשׁ	alabaster	मलमल
H8337	שֵׁשׁ	six	छः
H8338	שָׁשָׁא	lead	खींचना
H8339	שֵׁשְׁבַּצַּר	Sheshbazzar	शेशबस्सर
H0834	אֲשֶׁר	which	जो
H8340	שֵׁשְׁבַּצַּר	Sheshbazzar	शेशबस्सर
H8341	שָׁשָׁה	give a sixth	छठा
H8342	שָׂשׂוֹן	rejoicing	आनंद
H8343	שָׁשַׁי	Shashai	शाशै
H8344	שֵׁשַׁי	Sheshai	शेशै
H8345	שִׁשִּׁי	sixth	छठा
H8346	שִׁשִּׁים	sixty	साठ
H8347	שֵׁשַׁךְ	Babylon	बाबिल
H8348	שֵׁשָׁן	Sheshan	शेशन
H8349	שָׁשַׁק	Shashak	शशक
H0835	אֶשֶׁר	blessed	धन्य
H8350	שָׁשַׁר	vermilion	सिंदूर
H8351	שֵׁת	Sheth	शेत
H8352	שֵׁת	Seth	शेत
H8353	שֵׁת	six	छः
H8354	שָׁתָה	drink	पीना
H8355	שְׁתָה	drink	पीना
H8356	שָׁתָה	foundation	नींव
H8357	שֵׁתָה	buttock	नितंब
H8358	שְׁתִי	drunkenness	नशा
H8359	שְׁתִי	warp	ताना
H0836	אָשֵׁר	Asher	आशेर
H8360	שְׁתִיָּה	drinking	पीना
H8361	שִׁתִּין	sixty	साठ
H8362	שָׁתַל	transplant	लगाना
H8363	שְׁתִל	shoot	पौधा
H8364	שֻׁתַלְחִי	Shuthelahite	शूतलहै
H8365	שָׁתַם	open	बंद
H8366	שָׁתַן	urinate	पेशाब
H8367	שָׁתַק	be quiet	शांत
H8368	שָׂתַר	burst	फूटना
H8369	שֵׁתָר	Shethar	शेतार
H0837	אֹשֶׁר	happy	सौभाग्यवान
H8370	שְׁתַר בּוֹזְנַי	Shethar-bozenai	शेतार-बोजनै
H8371	שָׁתַת	appoint	नियुक्त
H8372	תָּא	chamber	कक्ष
H8373	תָּאַב	long for	लालायित
H8374	תָּאַב	loathe	घृणा
H8375	תַּאֲבָה	longing	तीव्र इच्छा
H8376	תָּאָה	mark	चिन्हित करना
H8377	תְּאוֹ	antelope	हिरण
H8378	תַּאֲוָה	desire	इच्छा
H8379	תַּאֲוָה	boundary	सीमा
H0838	אָשֻׁר	step	कदम
H8380	תָּאוֹם	twin	जुड़वाँ
H8381	תַּאֲלָה	curse	श्राप
H8382	תָּאַם	be double	युग्मित करना
H8383	תְּאֻן	toil	परिश्रम
H8384	תְּאֵן	fig	अंजीर
H8385	תַּאֲנָה	estrous	ऋतु
H8386	תַּאֲנִיָּה	mourning	विलाप
H8387	תַּאֲנַת שִׁלֹה	Taanath-shiloh	तानात शीलो
H8388	תָּאַר	border	सीमा निर्धारित करना
H8389	תֹּאַר	appearance	रूप
H0839	אֲשֻׁר	pine	देवदार
H8390	תַּאֲרֵעַ	Tarea	तारा
H8391	תְּאַשּׁוּר	boxtree	सागवान
H8392	תֵּבָה	ark	संदूक
H8393	תְּבוּאָה	produce	उपज
H8394	תָּבוּן	understanding	समझ
H8395	תְּבוּסָה	ruin	विनाश
H8396	תָּבוֹר	Tabor	ताबोर
H8397	תֶּבֶל	perversion	विकृति
H8398	תֵּבֵל	world	संसार
H8399	תַּבְלִית	destruction	विनाश
H0084	אֶבְרָה	pinion	पंख
H0840	אֲשַׂרְאֵל	Asarel	असारेल
H8400	תְּבַּלֻּל	defect	दोष
H8401	תֶּבֶן	straw	भूसा
H8402	תִּבְנִי	Tibni	तिबनी
H8403	תַּבְנִית	pattern	नमूना
H8404	תַּבְעֵרָה	Taberah	तबेरा
H8405	תֵּבֵץ	Thebez	थेबेज
H8406	תְּבַר	break	टूटना
H8407	תִּגְלַת פִּלְאֶסֶר	Tiglath-pileser	तिग्लत-पिलेसर
H8408	תַּגְמוּל	benefit	पुरस्कार
H8409	תִּגְרָה	strife	झगड़ा
H0841	אֲשַׂרְאֵלָה	Asharelah	असारेला
H8410	תִּדְהָר	elm	गुलमोहर
H8411	תְּדִירָא	continuance	नियमित
H8412	תַּדְמֹר	Tadmor	तदमोर
H8413	תִּדְעָל	Tidal	तिदाल
H8414	תֹּהוּ	formlessness	शून्यता
H8415	תְּהוֹם	abyss	गहराई
H8416	תְּהִלָּה	praise	प्रशंसा
H8417	תׇּהֳלָה	error	भ्रम
H8418	תַּהֲלֻכָה	procession	जुलूस
H8419	תַּהְפֻּכָה	perversity	विकृति
H0842	אֲשֵׁרָה	Asherah	अशेरा
H8420	תָּו	mark	चिह्न
H8421	תּוּב	return	लौटना
H8422	תּוּבַל	Tubal	तूबल
H8423	תּוּבַל קַיִן	Tubal-cain	तूबल-कैन
H8424	תּוּגָה	grief	दुःख
H8425	תּוֹגַרְמָה	Togarmah	तोगर्मा
H8426	תּוֹדָה	thanksgiving	धन्यवाद
H8427	תָּוָה	mark	निशान
H8428	תָּוָה	wound	घाव
H8429	תְּוַהּ	be startled	आश्चर्य
H0843	אָשֵׁרִי	Asherite	आशेरी
H8430	תּוֹחַ	Toah	तोह
H8431	תּוֹחֶלֶת	hope	आशा
H8432	תָּוֶךְ	midst	बीच
H8433	תּוֹכֵחָה	rebuke	फटकार
H8434	תּוֹלָד	Tolad	तोलाद
H8435	תּוֹלְדָה	generation	वंश
H8436	תּוּלוֹן	Tilon	तिलोन
H8437	תּוֹלָל	tormentor	पीड़ाकर्ता
H8438	תּוֹלָע	worm	कीड़ा
H8439	תּוֹלָע	Tola	तोला
H0844	אַשְׂרִיאֵל	Asriel	असरिएल
H8440	תּוֹלָעִי	Tolaite	तोलाई
H8441	תּוֹעֵבַה	abomination	घृणा
H8442	תּוֹעָה	error	भूल
H8443	תּוֹעָפָה	peak	शिखर
H8444	תּוֹצָאָה	outgoing	निकलना
H8445	תּוֹקַהַת	Tokhath	तोकत
H8446	תּוּר	spy	जासूसी
H8447	תּוֹר	plait	पट्टी
H8448	תּוֹר	border	सीमा
H8449	תּוֹר	turtledove	पारावत
H0845	אַשְׂרִאֵלִי	Asrielite	असरीएली
H8450	תּוֹר	bullock	सांड
H8451	תּוֹרָה	instruction	शिक्षा
H8452	תּוֹרָה	custom	रीति
H8453	תּוֹשָׁב	sojourner	परदेसी
H8454	תּוּשִׁיָּה	wisdom	बुद्धि
H8455	תּוֹתָח	club	गदा
H8456	תָּזַז	strike away	काटना
H8457	תַּזְנוּת	fornication	व्यभिचार
H8458	תַּחְבֻּלָה	counsel	परामर्श
H8459	תֹּחוּ	Tohu	तोहू
H0846	אֻשַּׁרְנָא	wall	दीवार
H8460	תְּחוֹת	under	नीचे
H8461	תַּחְכְּמֹנִי	Tahchemonite	तचकमोनी
H8462	תְּחִלָּה	beginning	आरंभ
H8463	תַּחֲלוּא	disease	रोग
H8464	תַּחְמָס	ostrich	शुतुरमुर्ग
H8465	תַּחַן	Tahan	तहान
H8466	תַּחֲנָה	encampment	पड़ाव
H8467	תְּחִנָּה	supplication	विनती
H8468	תְּחִנָּה	Tehinnah	तहिन्ना
H8469	תַּחֲנוּן	supplication	गिड़गिड़ाहट
H0847	אֶשְׁתָּאֹל	Eshtaol	एशताओल
H8470	תַּחֲנִי	Tahanite	तहानी
H8471	תַּחְפַּנְחֵס	Tahpanhes	तहपन्हेस
H8472	תַּחְפְּנֵיס	Tahpenes	तहपनेस
H8473	תַּחֲרָא	breastplate	कवच
H8474	תַּחָרָה	contend	प्रतिद्वंद्विता
H8475	תַּחְרֵעַ	Tahrea	तहरेआ
H8476	תַּחַשׁ	leather	चमड़ा
H8477	תַּחַשׁ	Tahash	तहाश
H8478	תַּחַת	underneath	नीचे
H8479	תַּחַת	under	के अधीन
H0848	אֶשְׁתָּאֻלִי	Eshtaolite	एशताऊली
H8480	תַּחַת	Tahath	तहत
H8481	תַּחְתּוֹן	Lower (Beth Horon)	निचला
H8482	תַּחְתִּי	lower	निचला
H8483	תַּחְתִּים חׇדְשִׁי	Kadesh	तहत्तीम हदशी
H8484	תִּיכוֹן	middle	मध्य
