# source=tw (human-translated Translation-Words article titles) + llm (remainder); anchored on the original lemma
strong	lemma_ref	en_ref	gloss
H1443	גָּדַר	wall up	membendung
H1444	גֶּדֶר	wall	tembok
H1445	גֶּדֶר	Geder	Geder
H1446	גְדֹר	Gedor	Gedor
H1447	גָּדֵר	wall	tembok
H1448	גְּדֵרָה	wall	tembok
H1449	גְּדֵרָה	Gederah	Gederah
H0145	אֶדֶר	robe	jubah
H1450	גְּדֵרוֹת	Gederoth	Gederoth
H1451	גְּדֵרִי	Gederite	Gederit
H1452	גְּדֵרָתִי	Gederathite	Gederatit
H1453	גְּדֵרֹתַיִם	Gederothaim	Gederotaim
H1454	גֵּה	this	inilah
H1455	גָּהָה	cure	menyembuhkan
H1456	גֵּהָה	cure	kesembuhan
H1458	גַּו	back	belakang
H1459	גַּו	midst	tengah
H0146	אַדָּר	Addar	Adar
H1460	גֵּו	back	belakang
H1461	גּוּב	plough	membajak
H1463	גּוֹג	Gog	Gog
H1464	גּוּד	raid	menyerang
H1465	גֵּוָה	back	belakang
H1467	גֵּוָה	pride	keangkuhan
H1468	גּוּז	cut off	cepat
H1469	גּוֹזָל	young bird	anak burung
H0147	אִדַּר	threshing floor	lantai
H1470	גּוֹזָן	Gozan	Gozan
H1472	גְּוִיָּה	body	tubuh
H1474	גּוֹלָן	Golan	Golan
H1475	גּוּמָּץ	pit	lubang
H1476	גּוּנִי	Guni	Guni
H1477	גּוּנִי	Gunite	Guni
H1479	גּוּף	shut	menutup
H0148	אֲדַרְגָּזֵר	judge	hakim
H1480	גּוּפָה	body	jasad
H1482	גּוּר	whelp	anak singa
H1483	גּוּר	Gur	Gur
H1484	גּוֹר	whelp	anak singa
H1485	גּוּר־בַּעַל	Gurbaal	Gur-Baal
H1487	גּוּשׁ	clod	gumpal
H1488	גֵּז	fleece	bulu domba
H1489	גִּזְבָּר	treasurer	bendahara
H0149	אַדְרַזְדָּא	diligently	sungguh-sungguh
H1490	גִּזְבָּר	treasurer	bendahara
H1491	גָּזָה	cut	memotong
H1492	גָּזַּה	fleece	bulu domba
H1493	גִּזוֹנִי	Gizonite	Gizonit
H1494	גָּזַז	shear	menggunting
H1495	גָּזֵז	Gazez	Gazez
H1499	גֵּזֶל	violence	perampokan
H0015	אָבֶה	oh that!	seandainya
H0150	אֲדַרְכֹּן	dram	dram
H1500	גְּזֵלָה	violence	perampokan
H1502	גַּזָּם	Gazzam	Gazam
H1503	גֶּזַע	stock	batang
H1505	גְּזַר	determine	menafsir
H1506	גֶּזֶר	piece	potongan
H1507	גֶּזֶר	Gezer	Gezer
H1508	גִּזְרָה	cutting	pagar
H1509	גְּזֵרָה	isolation	dekrit
H1510	גְּזֵרָה	decree	keputusan
H1511	גִּזְרִי	Girzite	Girzit
H1512	גָּחוֹן	belly	perut
H1513	גֶּחֶל	coal	arang
H1514	גַּחַם	Gaham	Gaham
H1515	גַּחַר	Gahar	Gahar
H1516	גַּיְא	Valley	lembah
H1517	גִּיד	sinew	urat
H1518	גִּיחַ	burst	meledak
H1519	גִּיחַ	strive	naik
H1520	גִּיחַ	Giah	Gia
H1521	גִּיחוֹן	Gihon	Gihon
H1522	גֵּיחֲזִי	Gehazi	Gehazi
H1525	גִּילָה	rejoicing	kegembiraan
H1526	גִּילֹנִי	Gilonite	Gilonit
H1527	גִּינַת	Ginath	Ginat
H1528	גִּיר	plaster	kapur
H1529	גֵּישָׁן	Geshan	Geshan
H0153	אֶדְרָע	force	Adoram
H1531		bowl	mangkuk
H1532	גַּלָּב	barber	tukang cukur
H1533	גִּלְבֹּעַ	Gilboa	Gilboa
H1534	גַּלְגַּל	wheel	roda
H1535	גַּלְגַּל	wheel	roda
H1536	גִּלְגָּל	wheel	roda
H1538	גֻּלְגֹּלֶת	head	kepala
H1539	גֶּלֶד	skin	kulit
H0154	אֶדְרֶעִי	Edrei	Edrei
H1542	גִּלֹה	Giloh	Gilo
H1545	גְּלוֹם	garment	kain
H1548	גָּלַח	shave	cukur
H1549	גִּלָּיוֹן	tablet	papan
H1552	גְלִילָה	border	batas
H1553	גְּלִילוֹת	Geliloth	Gelilot
H1554	גַּלִּים	Gallim	Gallim
H1556	גָּלַל	roll	menggulung
H1557	גָּלָל	dung	kotoran
H1558	גָּלָל	because of	karena
H1559	גָּלָל	Galal	Galal
H0156	אָדַשׁ	thresh	menggiling
H1560	גְּלָל	great	besar
H1562	גִּלֲלַי	Gilalai	Gilalai
H1563	גָּלַם	fold	melipat
H1564	גֹּלֶם	embryo	janin
H1566	גָּלַע	quarrel	bersengketa
H1567	גַּלְעֵד	Galeed	Galead
H1570	גָּלַשׁ	step down	mengalir
H1572	גָּמָא	swallow	menelan
H1573	גֹּמֶא	reed	tebu
H1574	גֹּמֶד	short cubit	hasta
H1575	גַּמָּד	Gamaddim	Gamadim
H1577	גָּמוּל	Gamul	Gamul
H1579	גִּמְזוֹ	Gimzo	Gimzo
H1582	גְּמַלִּי	Gemalli	Gemali
H1583	גַּמְלִיאֵל	Gamaliel	Gamaliel
H1584	גָּמַר	cease	berhenti
H1586	גֹּמֶר	Gomer	Gomer
H1587	גְּמַרְיָה	Gemariah	Gemarya
H1589	גָּנַב	steal	mencuri
H1591	גְּנֵבָה	theft	pencurian
H1592	גְּנֻבַת	Genubath	Genubat
H1593	גַּנָּה	garden	taman
H1594	גִּנָּה	garden	taman
H1595	גֶּנֶז	treasury	perbendaharaan
H1596	גְּנַז	treasure	perbendaharaan
H1597	גִּנְזַךְ	treasury	perbendaharaan
H1598	גָּנַן	defend	melindungi
H1599	גִּנְּתוֹן	Ginnethon	Ginneton
H0016	אֵבֶה	papyrus	papirus
H1600	גָּעָה	low	merendah
H1601	גֹּעָה	Goah	Goa
H1602	גָּעַל	abhor	membenci
H1603	גַּעַל	Gaal	Gaal
H1604	גֹּעַל	loathing	jijik
H1607	גָּעַשׁ	shake	guncang
H1608	גַּעַשׁ	Gaash	Gaas
H0161	אֹהַד	Ohad	Ohad
H1610	גַּף	single	sendiri
H1611	גַּף	wing	sayap
H1613	גֹּפֶר	gopher	kayu gofar
H1615	גִּר	chalk	kapur
H1617	גֵּרָא	Gera	Gera
H1618	גָּרָב	scab	kudis
H1619	גָּרֵב	Gareb	Gareb
H0162	אֲהָהּ	alas!	aduh
H1620	גַּרְגַּר	berry	biji
H1621	גַּרְגְּרוֹת	neck	leher
H1623	גָּרַד	scrape	garuk
H1624	גָּרָה	stir up	picu
H1625	גֵּרָה	cud	tunjai
H1626	גֵּרָה	gerah	gera
H1627	גָּרוֹן	throat	tenggorokan
H1628	גֵּרוּת	Geruth	Gerut
H1629	גָּרַז	cut off	potong
H0163	אַהֲוָא	Ahava	Ahawa
H1630	גְּרִזִים	Gerizim	Gerizim
H1632		harsh	keras
H1633	גָּרַם	reserve	sisa
H1634	גֶּרֶם	bone	tulang
H1635	גֶּרֶם	bone	tulang
H1636	גַּרְמִי	Garmite	Garmi
H1638	גָּרַס	break	gerutu
H1639	גָּרַע	dimish	kurang
H0164	אֵהוּד	Ehud	Ehud
H1640	גָּרַף	sweep away	sapu
H1641	גָּרַר	drag	seret
H1643	גֶּרֶשׂ	crushed grain	butir
H1645	גֶּרֶשׁ	produce	hasil
H1646	גְרֻשָׁה	eviction	pengusiran
H1647	גֵּרְשֹׁם	Gershom	Gersyom
H1648	גֵּרְשׁוֹן	Gershon	Gerson
H1649	גֵּרְשֻׁנִּי	Gershonite	Gersoni
H0165	אֱהִי	where?	di mana
H1652	גָּשַׁם	rain	hujan
H1653	גֶּשֶׁם	rain	hujan
H1654	גֶּשֶׁם	Geshem	Gesem
H1655	גֶּשֶׁם	body	tubuh
H1656	גֹּשֶׁם	rain	hujan
H1658	גִּשְׁפָּא	Gishpa	Gispa
H1659	גָּשַׁשׁ	grope	meraba
H0166	אָהַל	shine	bersinar
H1664	גִּתַּיִם	Gittaim	Gitaim
H1665	גִּתִּית	Gittith	Gitit
H1666	גֶּתֶר	Gether	Geter
H1667	גַּת־רִמּוֹן	Gath-rimmon	Gat-Rimon
H1668	דָּא	this	ini
H1672	דָּאַג	be anxious	khawatir
H1673	דֹּאֵג	Doeg	Doeg
H1674	דְּאָגָה	anxiety	kekhawatiran
H1675	דָּאָה	fly	terbang
H1676	דָּאָה	kite	elang
H1678	דֹּב	bear	beruang
H1679	דֹּבֶא	strength	kekuatan
H1680	דָּבַב	glide	mengalir
H1682	דְּבוֹרָה	bee	lebah
H1683	דְּבּוֹרָה	Deborah	Debora
H1686		quano	(entry incomplete)
H1688	דְּבִיר	Debir	Debir
H1689	דִּבְלָה	Riblah	Dibla
H0169	אֹהֶל	Ohel	Ohel
H1691	דִּבְלַיִם	Diblaim	Diblaim
H1693	דְּבַק	cleave	melekat
H1694	דֶּבֶק	joint	sambungan
H1695	דָּבֵק	cleaving	lekat
H1699	דֹּבֶר	pasture	padang
H0017	אֲבוֹי	pain!	aduh
H0170	אׇהֳלָה	Oholah	Ahola
H1700	דִּבְרָה	cause	sebab
H1701	דִּבְרָה	cause	sebab
H1702	דֹּבְרָה	raft	rakit
H1703	דַּבָּרָה	word	perkataan
H1704	דִּבְרִי	Dibri	Dibri
H1705	דֲּבְרַת	Daberath	Daberata
H1707	דַּבֶּשֶׁת	hump	punuk
H1708	דַּבֶּשֶׁת	Dabbesheth	Dabbeset
H1709	דָּג	Fish (Gate)	ikan
H0171	אׇהֳלִיאָב	Oholiab	Aholiab
H1710	דָּגָה	fish	ikan
H1711	דָּגָה	multiply	berkembang biak
H1712	דָּגוֹן	Dagon	Dagon
H1713	דָּגַל	look	menonjol
H1714	דֶּגֶל	standard	bendera
H1716	דָּגַר	gather	mengumpulkan
H1717	דַּד	breast	payudara
H1718	דָּדָה	go slowly	berjalan pelan
H1719	דְּדָן	Dedan	Dedan
H0172	אׇהֳלִיבָה	Oholibah	Aholiba
H1720	דְּדָנִים	Dedanite	Dedani
H1721	דֹּדָנִים	Dodanim	Dodani
H1723		Dehavite	Dehawaite
H1724	דָּהַם	astonish	terkejut
H1725	דָּהַר	rush	bergegas
H1726	דַּהֲהַר	rushing	gegas
H1727	דּוּב	pine	pinus
H1728	דַּוָּג	fisher	nelayan
H1729	דּוּגָה	fishhook	mata kail
H0173	אׇהֳלִיבָמָה	Oholibamah	Aholibama
H1731	דּוּד	pot	periuk
H1733	דּוֹדָה	aunt	bibi
H1734	דּוֹדוֹ	Dodo	Dodo
H1735	דּוֹדָוָהוּ	Dodavahu	Dodavahu
H1736	דּוּדַי	mandrake	mandrake
H1737	דּוֹדַי	Dodai	Dodai
H1738	דָּוָה	be sick	sakit
H1739	דָּוֶה	sick	sakit
H0174	אֲהָלִים	aloe	gaharu
H1740	דּוּחַ	wash	basuh
H1742	דַּוָּי	faint	lemas
H1743	דּוּךְ	beat	menghancurkan
H1744	דּוּכִיפַת	hoopoe	hoopoe
H1745	דּוּמָה	silence	sunyi
H1746	דּוּמָה	Dumah	Dumah
H1747	דּוּמִיָּה	silence	keheningan
H1748	דּוּמָם	silence	keheningan
H1749	דּוֹנַג	wax	lilin
H1750	דּוּץ	dance	melompat
H1751		shatter	remuk
H1752	דּוּר	dwell	tinggal
H1753	דּוּר	dwell	tinggal
H1754	דּוּר	circle	lingkaran
H1755	דּוֹר	generation	generasi
H1756	דּוֹר	Dor	Dor
H1757	דּוּרָא	Dura	Dura
H1759	דּוּשׁ	tread	menginjak
H0176	אוֹ	or	atau
H1761	דַּחֲוָה	diversion	hiburan
H1763	דְּחַל	fear	takut
H1764	דֹּחַן	millet	milet
H1765	דָּחַף	hasten	tergesa
H1766	דָּחַק	crowd	menekan
H1767	דַּי	sufficiency	cukup
H1769	דִּיבוֹן	Dibon	Dibon
H0177	אוּאֵל	Uel	Uel
H1770	דִּיג	fish	menangkap ikan
H1771	דַּיָּג	fisher	nelayan
H1772	דַּיָּה	hawk	elang
H1773	דְּיוֹ	ink	tinta
H1774	דִּי זָהָב	Dizahab	Di Zahab
H1775	דִּימוֹן	Dibon	Dimon
H1776	דִּימוֹנָה	Dimonah	Dimonah
H1783	דִּינָה	Dinah	Dinah
H1786	דַּיִשׁ	threshing	penggilingan
H1787	דִּישׁוֹן	Dishon	Dishon
H1788	דִּישֹׁן	ibex	ibex
H1789	דִּישָׁן	Dishan	Dishan
H0179	אוֹבִיל	Obil	Obil
H1790	דַּךְ	crushed	tertindas
H1791	דֵּךְ	this	itu
H1792	דָּכָא	crush	menghancurkan
H1793	דַּכָּא	contrite	patah hati
H1794	דָּכָה	crush	menghancurkan
H1795	דַּכָּה	crushing	remuk
H1796	דֳּכִי	pounding	gelombang
H1797	דִּכֵּן	this	ini
H1799	דִּכְרוֹן	record	catatan
H0018	אֵבוּס	crib	palungan
H0180	אוּבָל	river	sungai
H1801	דָּלַג	leap	melompat
H1802	דָּלָה	draw (up	menarik
H1803	דַּלָּה	hair	lemah
H1804	דָּלַח	trouble	mengaduk
H1805	דְּלִי	bucket	timba
H1806	דְּלָיָה	Delaiah	Delaya
H1808	דָּלִיָּה	branch	cabang
H1809	דָּלַל	languish	melemah
H0181	אוּד	firebrand	api
H1810	דִּלְעָן	Dilean	Dilan
H1811	דָּלַף	drip	menetes
H1812	דֶּלֶף	dripping	tetesan
H1813	דַּלְפוֹן	Dalphon	Dalfon
H1814	דָּלַק	burn	membara
H1815	דְּלַק	burn	membara
H1816	דַּלֶּקֶת	inflammation	peradangan
H1819	דָּמָה	resemble	menyerupai
H0182	אוֹדוֹת	because	sebab
H1821	דְּמָה	be like	serupa
H1822	דֻּמָּה	destroyed	sunyi
H1823	דְּמוּת	likeness	rupa
H1824	דְּמִי	quiet	senyap
H1825	דִּמְיוֹן	likeness	rupa
H1826	דָּמַם	silence	membisu
H1827	דְּמָמָה	silence	sunyi
H1829	דִּמְנָה	Dimnah	Dimna
H1830	דָּמַע	weep	menangis
H1831	דֶּמַע	juice	air
H1833	דְּמֶשֶׁק	silk	sutra
H1836	דֵּן	this	ini
H1837	דַּנָּה	Dannah	Dana
H1838	דִּנְהָבָה	Dinhabah	Dinaba
H1839	דָּנִי	Danite	Danit
H0184	אָוָה	mark	tandai
H1841	דָּנִיֵּאל	Daniel	Daniel
H1845	דְּעוּאֵל	Deuel	Deuel
H1846	דָּעַךְ	put out	padam
H1849	דָּפַק	beat	ketuk
H1850	דׇּפְקָה	Dophkah	Dofka
H1851	דַּק	thin	tipis
H1852	דֹּק	curtain	kain
H1853	דִּקְלָה	Diklah	Diklah
H1854	דָּקַק	crush	hancur
H1855	דְּקַק	break up	remuk
H1856	דָּקַר	pierce	tusuk
H1857		Dekar	Dekar
H1858	דַּר	mother-of-pearl	mutiara
H1859	דָּר	generation	generasi
H0186	אוּזַי	Uzai	Uzai
H1860	דְּרָאוֹן	abhorrence	kehinaan
H1861	דׇּרְבוֹן	goad	cambuk
H1862	דַּרְדַּע	Darda	Darda
H1864	דָּרוֹם	south	selatan
H1865	דְּרוֹר	liberty	kebebasan
H1866	דְּרוֹר	swallow	burung
H1871	דַּרְכְּמוֹן	drachma	drakma
H1872	דְּרַע	arm	lengan
H1873	דָּרַע	Dara	Dara
H1874	דַּרְקוֹן	Darkon	Darkon
H1876	דָּשָׁא	sprout	tumbuh
H1879	דָּשֵׁן	fat	gemuk
H1880	דֶּשֶׁן	ashes	abu
H1883	דֶּתֶא	grass	rumput
H1884	דְּתָבָר	judge	hakim
H1885	דָּתָן	Dathan	Datan
H1886	דֹּתָן	Dothan	Dofan
H1887	הֵא	behold	lihat
H1888	הֵא	behold	lihat
H1889	הֶאָח	Aha!	hah
H0189	אֱוִי	Evi	Evi
H1890	הַבְהָב	gift	persembahan
H1894	הֹבֶן	ebony	kayu hitam
H1895	הָבַר	divide	pembagi
H1896	הֵגֵא	Hegai	Hegai
H1898	הָגָה	remove	menghilangkan
H1899	הֶגֶה	moaning	desisan
H0019	אִבְחָה	slaughter	pembantaian
H1901	הָגִיג	meditation	renungan
H1903	הָגִין	suitable	sesuai
H1905	הַגְרִי	Hagri	Hagri
H1906	הֵד	shout	teriakan
H1907	הַדָּבָר	counselor	penasihat
H1908	הֲדַד	Hadad	Hadad
H1909	הֲדַדְעֶזֶר	Hadadezer	Hadadezer
H1910	הֲדַדְרִמּוֹן	Hadad-rimmon	Hadad-Rimon
H1911	הָדָה	stretch out	mengulur
H1912	הֹדוּ	India	India
H1913	הֲדוֹרָם	Hadoram	Hadoram
H1914	הִדַּי	Hiddai	Hiddai
H1917	הַדָּם	piece	potongan
H1918	הֲדַס	myrtle	myrta
H1920	הָדַף	thrust	mendorong
H1922	הֲדַר	honor	kehormatan
H1923	הֲדַר	honor	kehormatan
H1924	הֲדַר	Hadar	Hadar
H1925	הֶדֶר	glory	kemegahan
H1928		Hadarezer	Hadarezer
H1929	הָהּ	alas!	aduh
H0193	אוּל	strength	kekuatan
H1930	הוֹ	Ah!	hai
H1932	הוּא	he	dia
H1933	הָוָא	fall	terjadi
H1934	הָוָא	be	ada
H1936	הוֹד	Hod	Hod
H1937	הוֹדְוָה	Hodevah	Hodevah
H1938	הוֹדַוְיָה	Hodaviah	Hodaviah
H1939	הוֹדַיְוָהוּ	Hodaiah	Hodaiah
H0194	אוּלַי	perhaps	mungkin
H1940	הוֹדִיָּה	Hodiah	Hodiah
H1941	הוֹדִיָּה	Hodiah	Hodiah
H1943	הֹוָה	misfortune	bencana
H1944	הוֹהָם	Hoham	Hoham
H1946	הוּךְ	go	pergi
H1947	הוֹלֵלָה	madness	kegilaan
H1948	הוֹלֵלוּת	madness	kegilaan
H1949	הוּם	make noise	ramai
H0195	אוּלַי	Ulai	Ulai
H1950	הוֹמָם	Hemam	Hemam
H1951	הוּן	be ready	siap
H1952	הוֹן	substance	harta
H1953	הוֹשָׁמָע	Hoshama	Hoshama
H1955	הוֹשַׁעְיָה	Hoshaiah	Hoshaya
H1956	הוֹתִיר	Hothir	Hothir
H1957	הָזָה	dream	pemandang
H1958	הִי	woe	wai
H1959	הֵידָד	shout	sorak
H0196	אֱוִלִי	foolish	bodoh
H1960	הֻיְּדָה	praise	pujian
H1963	הֵיךְ	how?	bagaimana
H1966	הֵילֵל	Day Star	Helel
H1967	הֵימָם	Hemam	Hemam
H1968	הֵימָן	Heman	Heman
H1969	הִין	hin	hin
H0197	אוּלָם	Hall (of pillars)	aula
H1971	הַכָּרָה	look	penampilan
H1972	הָלָא	cast far off	jauh
H1973	הָלְאָה	further	seterusnya
H1975	הַלָּז	this	itu
H1976	הַלָּזֶה	this	itu
H1977	הַלֵּזוּ	this	itu
H1978	הָלִיךְ	step	langkah
H1979	הֲלִיכָה	walk	jalan
H0198	אוּלָם	Ulam	Ulam
H1980	יָלַךְ	go	pergi
H1981	הֲלַךְ	go	berjalan
H1982	הֵלֶךְ	traveller	pengembara
H1985	הִלֵּל	Hillel	Hillel
H1986	הָלַם	smite	pukul
H1987	הֶלֶם	Helem	Helem
H1988	הֲלֹם	here	sini
H1989	הַלְמוּת	hammer	palu
H0199	אוּלָם	but	tetapi
H1990	הָם	Ham	Ham
H1991	הֵם	wealth	kekayaan
H1992	הֵם	they(masc.)	mereka
H1993	הָמָה	roar	bergolak
H1994	הִמּוֹ	they	mereka
H1995	הָמוֹן	crowd	keramaian
H1996	הֲמוֹן גּוֹג	Hamon-gog (Valley)	Hamon-Gog
H1997	הֲמוֹנָה	Hamonah	Hamonah
H1998	הֶמְיָה	sound	desau
H1999	הֲמֻלָּה	tumult	gemuruh
H0002	אַב	father	ayah
H0020	אֲבַטִּיחַ	melon	melon
H2001	הָמָן	Haman	Haman
H2002	הַמְנִיךְ	chain	rantai
H2003	הָמָס	brushwood	ranting
H2004		they(fem.)	mereka
H2005	הִנֵּה	look!	lihatlah
H2006	הֵן	if	jika
H2007	הֵנָּה	they(fem.)	mereka
H2008	הֵנָּה	here	di sini
H2009		behold	lihatlah
H0201	אוֹמָר	Omar	Omar
H2010	הֲנָחָה	holiday	istirahat
H2011	הִנֹּם	Hinnom	Hinom
H2012	הֵנַע	Hena	Hena
H2013	הָסָה	silence	senyap
H2014	הֲפֻגָה	cessation	henti
H2016	הֶפֶךְ	contrariness	sebaliknya
H2017	הֹפֶךְ	perversity	keganjilan
H2018	הֲפֵכָה	overthrow	kehancuran
H0202	אוֹן	strength	kekuatan
H2021	הֹצֶן	weapon	senjata
H2023	הֹר	Hor	Hor
H2024	הָרָא	Hara	Hara
H2025	הַרְאֵל	altar	mezbah
H2028	הֲרֵגָה	Slaughter	pembunuhan
H0203	אוֹן	On	On
H2031	הַרְהֹר	fantasies	khayalan
H2033	הֲרוֹרִי	Harod	Harodi
H2034	הֲרִיסָה	ruins	puing
H2035	הֲרִיסוּת	ruins	kehancuran
H2036	הֹרָם	Horam	Horam
H2037	הָרֻם	Harum	Harum
H2038	הַרְמוֹן	Harmon	Harmon
H0204	אוֹן	On	On
H2041	הֶרֶס	Destruction	reruntuhan
H2042	הָרָר	mountain	gunung
H2043	הֲרָרִי	Hararite	Hararit
H2044	הָשֵׁם	Hashem	Hasem
H2045	הַשְׁמָעוּת	report	berita
H2046	הִתּוּךְ	melting	pencairan
H2047	הֲתָךְ	Hathach	Hatakh
H2050	הָתַת	plot	merancang
H2051	וְדָן	casks	wadah
H2052	וָהֵב	Waheb	Waheb
H2053	וָו	hook	kait
H2055	וַיְזָתָא	Vaizatha	Vaizata
H2056	וָלָד	child	anak
H2057	וַנְיָה	Vaniah	Vanya
H2058	וׇפְסִי	Vophsi	Vofsi
H2059	וַשְׁנִי	`second`	kedua
H0206	אָוֶן	Aven	Aven
H2062	זְאֵב	Zeeb	Zeeb
H2063	זֹאת	this	ini
H2064	זָבַד	endow	memberi
H2065	זֶבֶד	dowry	hadiah
H2066	זָבָד	Zabad	Zabad
H2067	זַבְדִּי	Zabdi	Zabdi
H2068	זַבְדִּיאֵל	Zabdiel	Zabdiel
H2069	זְבַדְיָה	Zebadiah	Zebadya
H0207	אוֹנוֹ	Ono	Ono
H2070	זְבוּב	fly	lalat
H2071	זָבוּד	Zabud	Zabud
H2072		Zabud	Zabud
H2073	זְבוּל	elevation	rumah
H2075	זְבוּלֹנִי	Zebulunite	Zebuloni
H2078	זֶבַח	Zebah	Zebah
H2079	זַבַּי	Zabbai	Zabbi
H0208	אוֹנָם	Onam	Onam
H2080	זְבִידָה	Zebidah	Zebida
H2081	זְבִינָא	Zebina	Zebina
H2083	זְבֻל	Zebul	Zebul
H2084	זְבַן	buy	membeli
H2085	זָג	skin	kulit
H2088	זֶה	this	ini
H2089		lamb	domba
H0209	אוֹנָן	Onan	Onan
H2090	זֹה	this	ini
H2092	זָהַם	loathe	muak
H2093	זַהַם	Zaham	Zaham
H2095	זְהַר	take heed	hati-hati
H2096	זֹהַר	brightness	terang
H2097	זוֹ	this	ini
H2098	זוּ	this	ini
H2099	זִו	Ziv	Ziv
H0021	אֲבִי	Abi	Abi
H0210	אוּפָז	Uphaz	Ufaz
H2100	זוּב	flow	mengalir
H2101	זוֹב	discharge	keluaran
H2103	זוּד	be proud	congkak
H2104	זוּזִים	Zuzim	Zuzim
H2105	זוֹחֵת	Zoheth	Zohet
H2107	זוּל	lavish	menghina
H2108	זוּלָה	exception	kecuali
H2109	זוּן	feed	memberi makan
H0211	אוֹפִיר	Ophir	Ofir
H2110	זוּן	feed	makanan
H2112	זוּעַ	tremble	gemetar
H2113	זְוָעָה	trembling	gemetar
H2115	זוּר	crush	memeras
H2116	זוּרֶה	crushed	terhancur
H2117	זָזָא	Zaza	Zaza
H2118	זָחַח	remove	menggeser
H2119	זָחַל	crawl	merangkak
H0212	אוֹפָן	wheel	roda
H2120	זֹחֶלֶת	Serpent's	Zokhelet
H2122	זִיו	splendor	kemilau
H2124	זִיזָא	Ziza	Ziza
H2125	זִיזָה	Zizah	Zizah
H2126	זִינָא	Zina	Zina
H2127	זִיעַ	Zia	Zia
H2128	זִיף	Ziph	Zif
H2129	זִיפָה	Ziphah	Zifa
H0213	אוּץ	hasten	tergesa-gesa
H2130	זִיפִי	Ziphite	Orang Zif
H2131	זִיקָה	missile	rantai
H2133	זֵיתָן	Zethan	Zetan
H2136	זָכוּ	innocence	ketidakbersalahan
H2137	זְכוּכִית	glass	kaca
H2138	זָכוּר	male	laki-laki
H2139	זַכּוּר	Zaccur	Zakur
H2140	זַכַּי	Zaccai	Zaka
H2143	זֵכֶר	memorial	kenangan
H2144	זֶכֶר	Zecher	Zekhel
H2145	זָכָר	male	jantan
H2147	זִכְרִי	Zichri	Zikri
H2149	זֻלּוּת	vileness	kehinaan
H0215	אוֹר	light	cahaya
H2150	זַלְזַל	tendril	ranting
H2151	זָלַל	shake	cair
H2153	זִלְפָּה	Zilpah	Zilpa
H2155	זִמָּה	Zimmah	Zimma
H2157	זַמְזֹם	Zamzummin	Zamzumim
H2159	זָמִיר	branch	cabang
H0216	אוֹר	light	terang
H2160	זְמִירָה	Zemirah	Zemirah
H2161	זָמַם	plan	merancang
H2162	זָמָם	plan	rancangan
H2164	זְמַן	agree	menetapkan
H2166	זְמָן	time	waktu
H2168	זָמַר	prune	memangkas
H0217	אוּר	flame	api
H2170	זְמָר	music	musik
H2171	זַמָּר	singer	penyanyi
H2172	זִמְרָה	melody	melodi
H2173	זִמְרָה	best	hasil
H2174	זִמְרִי	Zimri	Zimri
H2175	זִמְרָן	Zimran	Zimran
H2176	זִמְרָת	song	nyanyian
H2177	זַן	kind	jenis
H2178	זַן	kind	macam
H2179	זָנַב	cut off the tail	mengejar
H2180	זָנָב	tail	ekor
H2182	זָנוֹחַ	Zanoah	Zanoah
H2184	זְנוּת	fornication	perzinahan
H2187	זָנַק	leap	melompat
H2188	זֵעָה	sweat	keringat
H0219	אוֹרָה	light	cahaya
H2190	זַעֲוָן	Zaavan	Zaavan
H2191	זְעֵיר	little	sedikit
H2192	זְעֵיר	little	kecil
H2193	זָעַךְ	extinguish	padam
H2198	זָעֵף	vexed	kesal
H0022	אֲבִיאֵל	Abiel	Abiel
H0220	אֲוֵרָה	stall	kandang
H2200	זְעִק	cry out	berteriak
H2202	זִפְרֹן	Ziphron	Zifron
H2203	זֶפֶת	pitch	getah
H2206	זָקָן	beard	jenggot
H2207	זֹקֶן	old age	tua
H2208	זָקֻן	extreme age	sangat tua
H0221	אוּרִי	Uri	Uri
H2210	זָקַף	raise	meluruskan
H2211	זְקַף	raise	ditegakkan
H2212	זָקַק	refine	menyaring
H2213	זֵר	border	hiasan
H2214	זָרָא	loathsome	jijik
H2215	זָרַב	burn	terbakar
H2218	זֶרֶד	Zered	Zered
H0222	אוּרִיאֵל	Uriel	Uriel
H2220	זְרוֹעַ	arm	lengan
H2221	זֵרוּעַ	sowing	benih
H2222	זַרְזִיף	drip	menetes
H2223	זַרְזִיר	greyhound	greyhound
H2224	זָרַח	rise	terbit
H2225	זֶרַח	dawning	terbit
H2226	זֶרַח	Zerah	Zerah
H2227	זַרְחִי	Zerahite	Zerahit
H2228	זְרַחְיָה	Zerahiah	Zerahia
H2230	זֶרֶם	storm	badai
H2231	זִרְמָה	discharge	aliran
H2234	זְרַע	seed	benih
H2235	זֵרֹעַ	vegetable	sayuran
H2236	זָרַק	scatter	percik
H2237	זָרַר	sneeze	bersin
H2238	זֶרֶשׁ	Zeresh	Zeresh
H2239	זֶרֶת	span	jengkal
H0224	אוּרִים	Urim	Urim
H2240	זַתּוּא	Zattu	Zattu
H2241	זֵתָם	Zetham	Zetam
H2242	זֵתַר	Zethar	Zetar
H2243	חֹב	breast	dada
H2244	חָבָא	hide	bersembunyi
H2246	חֹבָב	Hobab	Hobab
H2247	חָבָה	hide	tersembunyi
H2248	חֲבוּלָה	crime	kerugian
H2249	חָבוֹר	Habor	Habor
H0225	אוּת	consent	setuju
H2250	חַבּוּרָה	wound	luka
