# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
# down-payment: high-confidence marquee + key-term gaps (curated via Claude); the
# resumable build_llm_glosses.py run fills the remaining ~10k codes (skips these).
strong	lemma_ref	en_ref	gloss
H4293	מַטְבֵּחַ	slaughter	matanza
H4295	מַטָּה	beneath	abajo
H4298	מֻטָּה	spread	extendida
H4300	מְטִיל	rod	vara
H4301	מַטְמוֹן	treasure	tesoro
H4303	מַטְעַם	delicacy	manjar
H4304	מִטְפַּחַת	cloak	manto
H4305	מָטַר	rain	lluvia
H0431	אֲלוּ	behold	he aquí
H4317	מִיכָאֵל	Michael	Miguel
H4319	מִיכָהוּ	Micahu	Micaías
H0432	אִלּוּ	except	excepto
H4328		foundation	fundación
H4333	מִישָׁאֵל	Mishael	Misael
H4336	מֵישַׁךְ	Meshach	Mesac
H0434	אֱלוּל	worthless	vanidad
H4341	מַכְאֹב	pain	dolor
H4342	מַכְבִּיר	increase	abundancia
H4356	מִכְלָאָה	fold	redil
H4358	מִכְלוֹל	perfection	perfección
H4360	מִכְלֻל	perfection	ornamento
H4364	מַכְמָר	net	red
H4369	מְכֻנָה	base	base
H4379	מִכְרֶה	pit	cantera
H0438	אַלּוֹן	oak	roble
H4387	מִכְתָּם	Miktam	mictam
H4389	מַכְתֵּשׁ	Mortar	mortero
H4390	מָלֵא	fill	llenar
H4391	מְלָא	fill	llenura
H4395	מְלֵאָה	fruit	fruto
H4398	מַלְאַךְ	angel	ángel
H4402	מִלֵּאת	setting	engaste
H4403	מַלְבּוּשׁ	garment	vestidura
H4404	מַלְבֵּן	brick	ladrillo
H4406	מִלָּה	word	palabra
H4409	מַלּוּךְ	Malluch	Maluc
H4412	מְלוּנָה	lodge	choza
H4415	מְלַח	eat salt	pactar
H4416	מְלַח	salt	sal
H4418	מָלָח	rag	trapo
H4420	מְלֵחָה	saltiness	salinidad
H4425	מְלִילָה	ear	espiga
H4429	מֶלֶךְ	Melech	Melec
H4430	מֶלֶךְ	king	rey
H4433	מַלְכָּא	queen	reina
H4436	מַלְכָּה	Queen (of Sheba)	reina
H4437	מַלְכוּ	kingdom	reino
H0444	אָלַח	corrupt	corromper
H4441	מַלְכִּיָּה	Malchijah	Malquías
H4445	מַלְכָּם	Malcam	Milcom
H4446	מְלֶכֶת	queen	reina
H4449	מְלַל	speak	hablar
H4451	מַלְמָד	oxgoad	aguijada
H4452	מָלַץ	smooth	dulce
H4455	מַלְקוֹחַ	prey	botín
H4456	מַלְקוֹשׁ	spring rain	lluvia tardía
H4457	מֶלְקָח	tong	tenaza
H4460	מַמְּגֻרָה	granary	granero
H4467	מַמְלָכָה	kingdom	reino
H4469	מַמְסָךְ	mixed drink	bebida mezclada
H4474	מִמְשָׁל	dominion	dominio
H4477	מַמְתַּק	sweetness	dulzura
H4479	מָן	who?	quién
H4480	מִן	from	de
H4481	מִן	from	de
H4483	מְנָא	reckon	contar
H4484	מְנֵא	mina	mina
H4485	מַנְגִּינָה	mocking	burla
H4486	מַנְדַּע	knowledge	conocimiento
H4492	מִנְהָרָה	cave	cueva
H4493	מָנוֹד	shaking	meneo
H4495	מָנוֹחַ	Manoah	Manoa
H4500	מָנוֹר	loom-beam	rodillo de telar
H4502	מִנְּזָר	prince	príncipe
H4504	מִנְחָה	offering	ofrenda
H4506	מָנַחַת	Manahath	Manahath
H4510	מִנְיָן	number	número
H4517	מְנַעְנַע	castanets	castañetas
H4518	מְנַקִּית	bowl	tazón
H4520	מְנַשִּׁי	Manassite	manasita
H4524	מֵסַב	surrounds	banquete
H4530	מִסָּה	payment	contribución
H4532	מַסָּה	Massah	Masá
H4534	מְסוּכָה	hedge	seto
H4538	מֶסֶךְ	mixture	mezcla
H0454	אֶלְיְהוֹעֵינַי	Eliehoenai	Eliehoenai
H4541	מַסֵּכָה	liquid	imagen fundida
H4548	מַסְמֵר	nail	clavo
H4550	מַסַּע	journey	jornada
H4553	מִסְפֵּד	mourning	llanto
H4556	מִסְפַּחַת	scab	costra
H4558	מִסְפָּר	Mispar	Mispár
H4561	מֹסָר	discipline	castigo
H4564	מַסְתֵּר	hiding	ocultación
H4567	מַעְבָד	work	obra
H4569	מַעֲבָר	ford	vado
H4571	מָעַד	slip	resbalar
H4577	מְעָה	belly	vientre
H4578	מֵעֶה	belly	entrañas
H4584	מָעוֹן	Maon	Maón
H0459	אִלֵּין	these	estos
H4591	מָעַט	diminish	disminuir
H4593	מָעֹט	sharp	afilado
H4596	מְעִי	heap	ruina
H4599	מַעְיָן	spring	manantial
H4601	מַעֲכָה	Maacah	Maaca
H4603	מָעַל	be unfaithful	traicionar
H4605	מַעַל	above	arriba
H4606	מֵעָל	going down	descenso
H4610	מַעֲלֵה עַקְרַבִּים	Akrabbim	Acrabim
H4613	מׇעֳמָד	foothold	apoyo
H4614	מַעֲמָסָה	burden	carga
H4616	מַעַן	because	porque
H4623	מַעְצָר	restraint	restricción
H4625	מַעֲקָשׁ	crooked place	tortuosidad
H4628	מַעֲרָב	west	occidente
H4629	מַעֲרֶה	Maareh	Maaré
H4632	מְעָרָה	Mearah	caverna
H4634	מַעֲרָכָה	rank	fila
H4636	מַעֲרֹם	naked	desnudez
H4641	מַעֲשֵׂיָה	Maaseiah	Maasías
H4642	מַעֲשַׁקָּה	oppression	opresión
H4646	מַפָּח	exhalation	suspiro
H4656	מִפְלֶצֶת	horror	horror
H4663	מִפְקָד	Muster (Gate)	Mifcad
H4664	מִפְרָץ	landing	abertura
H4669	מִפְתָּח	opening	cerradura
H0467	אֱלִיפֶלֶט	Eliphelet	Elifelet
H4673	מַצָּב	station	puesto
H4674	מֻצָּב	entrenchment	trinchera
H4678	מַצֶּבֶת	pillar	piedra
H4682	מַצָּה	unleavened bread	ázimo
H4683	מַצָּה	strife	contienda
H4685	מָצוֹד	siegework	trampa
H4686	מָצוּד	net	fortaleza
H0469	אֱלִיצָפָן	Elizaphan	Elisafán
H4693	מָצוֹר	Egypt	Egipto
H4699	מְצֻלָּה	ravine	valle
H4703	מִצְעָד	step	paso
H4704	מִצְּעִירָה	little	pequeño
H4706	מִצְעָר	Mizar	Mizar
H4707	מִצְפֶּה	lookout	atalaya
H4708	מִצְפֶּה	Mizpeh	Mizpa
H4710	מִצְפֻּן	treasure	tesoro
H4718	מַקֶּבֶת	hammer	mazo
H4720	מִקְדָּשׁ	sanctuary	santuario
H4723	מִקְוֶה	Kue	depósito
H4734	מִקְלַעַת	engraving	grabado
H4738	מִקְסָם	divination	adivinación
H4740	מַקְצוֹעַ	Angle	esquina
H4741	מַקְצֻעָה	plane	cepillo
H4744	מִקְרָא	assembly	asamblea
H4746	מְקָרֶה	rafter	viga
H4747	מְקֵרָה	cool	aposento
H4748	מִקְשֶׁה	hairstyle	peinado
H4749	מִקְשָׁה	beating	batido
H4750	מִקְשָׁה	cucumber field	huerto
H4752	מַר	drop	gota
H4754	מָרָא	flap	aleteo
H4756	מָרֵא	lord	señor
H4763	מְרַאֲשָׁה	head	cabecera
H4767	מִרְבָּה	much	abundancia
H4769	מַרְבֵּץ	resting	dormidero
H4776	מְרַד	rebellion	rebelión
H4778	מֶרֶד	Mered	Mered
H4779	מָרָד	rebellious	rebelde
H4787	מׇרָּה	bitterness	amargura
H0479	אִלֵּךְ	these	estos
H4794	מְרוּצָה	running	carrera
H4798	מַרְזֵחַ	mourning	festín
H0480	אַלְלַי	woe!	¡ay!
H4800	מֶרְחָב	broad	amplitud
H4802	מַרְחֶשֶׁת	pan	sartén
H4803	מָרַט	smooth	rapar
H4804	מְרַט	pluck	arrancar
H4806	מְרִיא	fatling	cebado
H4809	מְרִיבָה	Meribah	contienda
H4810	מְרִי בַעַל	Merib-baal	Merib-baal
H4818	מֶרְכָּבָה	chariot	carro
H4820	מִרְמָה	deceit	engaño
H4821	מִרְמָה	Mirmah	Mirmá
H4827	מֵרַע	mischief	mal
H4829	מִרְעֶה	pasture	pasto
H4834	מָרַץ	be sick	afligir
H4835	מְרֻצָה	oppression	opresión
H4836	מַרְצֵעַ	awl	punzón
H4840	מֶרְקָח	spice	especias
H4842	מִרְקַחַת	ointment	ungüento
H4843	מָרַר	provoke	amargura
H4844	מְרֹר	bitterness	amargura
H4848	מְרָרִי	Merari	Merarí
H4849	מִרְשַׁעַת	wickedness	impiedad
H4854	מַשָּׂא	Massa	Masá
H4858	מַשָּׂאָה	smoke	humo
H4866	מִשְׁבֵּר	birth	parto
H4873	מֹשֶׁה	Moses	Moisés
H4881	מְשׂוּכָה	hedge	cerca
H4884	מְשׂוּרָה	capacity	medida
H4887	מְשַׁח	oil	aceite
H4888	מִשְׁחָה	anointing	unción
H4892	מַשְׁחֵת	destruction	destrucción
H4893	מִשְׁחָת	mutilation	desfiguración
H4900	מָשַׁךְ	draw	tirar
H4902	מֶשֶׁךְ	Meshech	Mesec
H4903	מִשְׁכַּב	bed	cama
H4906	מַשְׂכִּית	figure	imagen
H4907	מִשְׁכַּן	habitation	morada
H4911	מָשַׁל	liken	asemejar
H4913	מָשָׁל	Mashal	Masal
H4914	מְשֹׁל	byword	proverbio
H4916	מִשְׁלוֹחַ	sending	envío
H0492	אַלְמֹנִי	someone	fulano
H4920	מְשֶׁלֶמְיָה	Meshelemiah	Meselemías
H4927	מִשְׁמָע	Mishma	Mismá
H4930	מַשְׂמְרָה	nail	estaca
H4933	מְשִׁסָּה	plunder	despojo
H4937	מִשְׁעֵן	support	apoyo
H4950	מִשְׁקָע	clarified	sedimento
H4953	מַשְׁרוֹקִי	flute	flauta
H4961	מִשְׁתֶּה	feast	banquete
H4965	מֶתֶג הָאַמָּה	Metheg-ammah	freno
H4972	מַתְּלָאָה	weariness	fatiga
H4973	מְתַלְּעָה	jaw	quijada
H4974	מְתֹם	soundness	integridad
H4977	מַתָּן	Mattan	Matán
H4978	מַתְּנָא	gift	don
H4980	מַתָּנָה	Mattanah	Matana
H4983	מַתַּנְיָה	Mattaniah	Matanías
H4984	מִתְנַשֵּׂא	exalt	exaltado
H4988	מָתָק	sweeten	dulce
H4991	מַתָּת	gift	dádiva
H4993	מַתִּתְיָה	Mattithiah	Matitías
H4994	נָא	please	por favor
H4995	נָא	raw	crudo
H4998	נָאָה	be lovely	hermoso
H5003	נָאַף	commit adultery	adulterar
H5007	נְאָצָה	contempt	desprecio
H5013	נְבָא	prophesy	profetizar
H5017	נְבוּאָה	prophesying	profecía
H5020	נְבוּכַדְנֶצַּר	Nebuchadnezzar	Nabucodonosor
H5023	נְבִזְבָּה	reward	recompensa
H5029	נְבִיא	prophet	profeta
H0503	אָלַף	produce thousands	producir
H5037	נָבָל	Nabal	Nabal
H5040	נַבְלוּת	lewdness	vileza
H5042	נָבַע	bubble	brotar
H5043	נֶבְרְשָׁא	lampstand	candelabro
H5047	נְגַד	flow	fluir
H5048	נֶגֶד	before	delante
H5049	נֶגֶד	before	enfrente
H0505	אֶלֶף	thousand	mil
H5052	נֹגַהּ	Nogah	Nogá
H5053	נֹגַהּ	daylight	resplandor
H5056	נַגָּח	goring	cornada
H5058	נְגִינָה	music	música
H0506	אֲלַף	thousand	mil
H5061	נֶגַע	plague	llaga
H5063	נֶגֶף	plague	plaga
H5066	נָגַשׁ	approach	acercarse
H5068	נָדַב	be willing	ofrecerse
H5069	נְדַב	be willing	ofrecerse
H0507	אֶלֶף	Haeleph	Elf
H5073	נִדְבָּךְ	layer	hilada
H5075	נְדַד	flee	huir
H5076	נָדֻד	tossing	insomnio
H5077	נָדָה	drive away	rechazar
H5078	נֵדֶה	gift	regalo
H5084	נָדָן	sheath	vaina
H5085	נִדְנֶה	sheath	vaina
H5086	נָדַף	drive	barrer
H5087	נָדַר	vow	voto
H0509	אָלַץ	urge	apremiar
H5091	נָהָה	wail	gemir
H5093	נִהְיָה	lament	lamentación
H5094	נְהִיר	light	claro
H5096	נַהֲלָל	Nahalol	Nahalol
H5097	נַהֲלֹל	watering	riego
H0510	אַלְקוּם	army	ejército
H5103	נְהַר	River	río
H5111	נוּד	flee	huir
H5113	נוֹד	Nod	Nod
H5116	נָוֶה	pasture	pastos
H5117	נוּחַ	rest	descanso
H5118	נוּחַ	rest	descanso
H5122	נְוָלוּ	dunghill	estercolero
H5130	נוּף	sprinkle	ondear
H5134	נוּק	suckle	amamantar
H5135	נוּר	fire	fuego
H5136	נוּשׁ	be sick	enfermar
H5142	נְזַק	suffer injury	daño
H0516	אַל תַּשְׁחֵת	Do Not Destroy	No destruyas
H5161	נֶחֱלָמִי	Nehelam	Nehelam
H5168	נַחְנוּ	we	nosotros
H5170	נַחַר	snorting	resoplido
H5174	נְחָשׁ	bronze	bronce
H5176	נָחָשׁ	Nahash	Nahas
H0518	אִם	if	si
H5182	נְחַת	descend	descender
H5183	נַחַת	quietness	quietud
H5184	נַחַת	Nahath	Nahat
H5191	נְטַל	lift	levantar
H5198	נָטָף	drop	gotear
H0052	אֲבִישַׁי	Abishai	Abisai
H5201	נָטַר	keep	guardar
H5202	נְטַר	keep	guardar
H5208	נִיחוֹחַ	soothing	olor grato
H0521	אַמָּה	cubit	codo
H5211	נִיס	fugitive	fugitivo
H5216	נִיר	lamp	lámpara
H5218	נָכֵא	stricken	herido
H0522	אַמָּה	Ammah	Amá
H5221	נָכָה	smite	golpear
H5222	נֵכֶה	smitten	herido
H5223	נָכֶה	crippled	cojo
H5225	נָכוֹן	Nacon	Nacón
H5226	נֵכַח	before	enfrente
H5227	נֹכַח	before	enfrente
H5229	נְכֹחָה	upright	recto
H5230	נָכַל	plot	engañar
H5231	נֵכֶל	trick	engaño
H5232	נְכַס	wealth	riqueza
H5235	נֶכֶר	misfortune	desgracia
H0524	אֻמָּה	people	nación
H5240	נְמִבְזֶה	vile	vil
H5243	נָמַל	languish	languidecer
H5245	נְמַר	leopard	leopardo
H5256	נְסַח	pull away	arrancar
H5259	נָסַךְ	weave	tejer
H0526	אָמוֹן	Amon	Amón
H5260	נְסַךְ	pour	derramar
H5261	נְסַךְ	drink offering	libación
H5262	נֶסֶךְ	drink offering	libación
H5263	נָסַס	faint	marchitar
H5264	נָסַס	shine	resplandecer
H5267	נְסַק	take up	sacar
H0527	אָמוֹן	multitude	multitud
H5271	נָעוּר	youth	juventud
H5276	נָעֵם	be pleasant	agradar
H0528	אָמוֹן	Amon	Amón
H5287	נָעַר	shake	sacudir
H5289	נַעַר	newborn	criatura
H5292	נַעֲרָה	Naarah	Naaraá
H5297	נֹף	Memphis	Menfis
H0053	אֲבִישָׁלוֹם	Absalom	Absalón
H5306	נֹפֶךְ	emerald	esmeralda
H5308	נְפַל	fall	caer
H5310	נָפַץ	shatter	desmenuzar
H5312	נְפַק	go out	salir
H5313	נִפְקָא	cost	gasto
H5317	נֹפֶת	honey	panal
H5323	נָצָא	flee	huir
H5324	נָצַב	stand	estar de pie
H5325	נִצָּב	hilt	empuñadura
H5326	נִצְבָּה	firmness	firmeza
H5330	נְצַח	distinguish oneself	sobresalir
H5331	נֶצַח	perpetuity	eternidad
H5332	נֵצַח	lifeblood	sangre
H5334	נְצִיב	Nezib	Nezib
H5338	נְצַל	rescue	rescatar
H5339	נִצָּן	flower	capullo
H5341	נָצַר	watch	guardar
H5343	נְקֵא	pure	puro
H5346	נֶקֶב	nekeb	nekeb
H5352	נָקָה	clear	quedar libre
H5356	נִקָּיוֹן	innocence	inocencia
H5366	נְקָרָה	crevice	grieta
H5368	נְקַשׁ	knock	golpear
H5369	נֵר	Ner	Ner
H5375	נָשָׂא	lift	levantar
H5376	נְשָׂא	lift	llevar
H5378	נָשָׁא	exact	tomar
H5379	נִשֵּׂאת	gift	presente
H5383	נָשָׁה	lend	prestar
H5384	נָשֶׁה	hamstring	tendón
H5385	נְשׂוּאָה	burden	carga
H5389	נָשִׁין	woman	mujer
H5396	נִשְׁמָא	breath	aliento
H0540	אֲמַן	trust	confiar
H5403	נְשַׁר	eagle	águila
H5407	נִשְׁתְּוָן	document	documento
H5408	נָתַח	cut	cortar
H5409	נֵתַח	piece	trozo
H0541	אָמַן	turn right	girar
H5410	נָתִיב	path	sendero
H5411	נָתִין	temple servant	siervo
H5412	נְתִין	temple servant	siervo
H5415	נְתַן	give	dar
H5418	נְתַנְיָה	Nethaniah	Netanías
H5420	נָתַס	break	romper
H5422	נָתַץ	tear	derribar
H5423	נָתַק	tear	rasgar
H5425	נָתַר	start	saltar
H5426	נְתַר	strip	despojar
H5428	נָתַשׁ	uproot	arrancar
H5432	סַאסְּאָה	drive away	expulsar
H5433	סָבָא	imbibe	beber
H5435	סֹבֶא	liquor	bebida
H5438	סִבָּה	turn	causa
H5439	סָבִיב	around	alrededor
H5440	סָבַךְ	interweave	entrelazar
H5443	סַבְּכָא	trigon	arpa
H5446	סְבַל	bear	llevar
H5447	סֵבֶל	burden	carga
H5448	סֹבֶל	burden	carga
H5449	סַבָּל	burden	portador
H5450	סְבָלָה	burden	carga
H5452	סְבַר	intend	pensar
H5457	סְגִד	do homage	postrar
H5459	סְגֻלָּה	possession	posesión
H0546	אׇמְנָה	truly	ciertamente
H5460	סְגַן	prefect	gobernador
H5463	סְגַר	shut	cerrar
H0547	אֹמְנָה	pillar	pilastra
H5472	סוּג	turn	retirarse
H5473	סוּג	fence	cercado
H5481	סוּמְפּוֹנְיָה	bagpipe	sinfonía
H5487	סוּף	be fulfilled	cumplirse
H5489	סוּף	Suph	Suf
H0549	אֲמָנָה	Amana	Amaná
H5491	סוֹף	end	fin
H5494	סוּר	degenerate	degenerado
H5495	סוּר	Sur	Sur
H0055	אָבַךְ	roll up	enrollarse
H5503	סָחַר	trade	comerciar
H5505	סָחַר	merchandise	mercancía
H0551	אׇמְנָם	truly	ciertamente
H5512	סִין	Pelusium	Sin
H5517	סִיעָא	Siaha	Siaja
H5518	סִיר	pot	olla
H0552	אֻמְנָם	truly	ciertamente
H5522	סִכּוּת	Sikkuth	Sicut
H5526	סָכַךְ	fence	cercar
H5528	סָכַל	be foolish	volverse necio
H0553	אָמַץ	strengthen	fortalecer
H5530	סָכָל	fool	necio
H5532	סָכַן	be useful	servir
H5533	סָכַן	endanger	peligrar
H5535	סָכַת	be silent	callar
H5536	סַל	basket	cesta
H5539	סָלַד	rejoice	regocijarse
H5541	סָלָה	reject	rechazar
H5543	סַלּוּ	`valor`	Salú
H5546	סַלָּח	forgiving	perdonador
H5554	סֶלַע	Sela	Sela
H5555	סֶלַע הַמַּחְלְקוֹת	Rock of Escape	Sela-hamaljot
H5559	סְלִק	ascend	subir
H5560	סֹלֶת	fine flour	harina fina
H5563	סְמָדַר	blossom	flor
H5564	סָמַךְ	support	sostener
H5568	סָמַר	bristle up	erizarse
H5569	סָמָר	rough	áspero
H5570	סְנָאָה	Senaah	Senaá
H5577	סַנְסִן	fruit-stalk	sarmiento
H5583	סְעַד	support	sostener
H5584	סָעָה	rush	soplar
H5585	סָעִיף	cleft	grieta
H5587	סָעִף	division	rama
H5588	סֵעֵף	divided	dividido
H5590	סָעַר	rage	tempestuar
H5591	סַעַר	tempest	tempestad
H5592	סַף	basin	umbral
H5593	סַף	Saph	Saf
H5594	סָפַד	mourn	plañir
H5595	סָפָה	snatch	arrastrar
H5596	סָפַח	attach	pegar
H5597	סַפַּחַת	scab	postilla
H0560	אֲמַר	say	decir
H5600	סְפִינָה	ship	nave
H5605	סָפַף	stand	estar
H5606	סָפַק	slap	palmada
H5607	סֵפֶק	mockery	escarnio
H5608	סָפַר	recount	contar
H5609	סְפַר	scroll	rollo
H5611	סְפָר	Sephar	Sefarad
H5612	סֵפֶר	scroll	libro
H5613	סָפֵר	scribe	escriba
H5620	סַר	stubborn	testarudo
H5622	סַרְבַּל	mantle	manto
H5626	סִרָה	Sirah	Sira
H5628	סָרַח	overrun	extender
H5630	סִרְיֹן	armor	coraza
H5632	סָרֵךְ	chief	gobernador
H5637	סָרַר	rebel	rebelarse
H5638	סְתָו	winter	invierno
H5640	סָתַם	close	tapar
H5641	סָתַר	hide	esconder
H5642	סְתַר	hide	secreto
H5643	סֵתֶר	secrecy	escondimiento
H5646	עָב	threshold	espesor
H5647	עָבַד	serve	servir
H5648	עֲבַד	make	hacer
H5649	עֲבַד	servant	siervo
H5651	עֶבֶד	Ebed	Ebed
H5656	עֲבֹדָה	service	trabajo
H5662	עֹבַדְיָה	Obadiah	Obadías
H5665	עֲבֵד נְגוֹא	Abednego	Abed-nego
H5666	עָבָה	thicken	grueso
H5667	עֲבוֹט	pledge	prenda
H5668	עָבוּר	for the sake of	por
H5669	עָבוּר	produce	cosecha
H5670	עָבַט	lend	prestar
H5671	עַבְטִיט	debt	deuda
H5672	עֲבִי	thickness	grosor
H5673	עֲבִידָה	service	servicio
H5675	עֲבַר	beyond	más allá
H5677	עֵבֵר	Eber	Éber
H0568	אֲמַרְיָה	Amariah	Amarías
H5681	עִבְרִי	Ibri	Ibri
H5691	עֲגָבָה	lust	pasión
H5692	עֻגָּה	bun	torta
H5698	עֶגְלָה	Eglah	Egla
H5699	עֲגָלָה	cart	carro
H0057	אָבֵל	mourning	duelo
H5702	עָגַן	refrain	abstenerse
H5704	עַד	till	hasta
H5705	עַד	till	hasta
H5706	עַד	prey	presa
H5708	עֵד	filth	inmundicia
H5709	עֲדָא	pass on	pasar
H5714	עִדּוֹ	Iddo	Iddo
H5715	עֵדוּת	testimony	testimonio
H5718	עֲדָיָה	Adaiah	Adaías
H0572	אַמְתַּחַת	sack	talega
H5720	עָדִין	Adin	Adín
H5730	עֵדֶן	delicacy	deleite
H5731	עֵדֶן	Eden	Edén
H5732	עִדָּן	time	tiempo
H5734	עַדְנָה	Adnah	Adna
H0574	אֵמְתָּנִי	terrible	terrible
H5740	עֵדֶר	Eder	Éder
H5750	עוֹד	still	aún
H5751	עוֹד	still	aún
H5755	עִוָּה	Ivvah	Iva
H5758	עִוְיָא	iniquity	iniquidad
H0576	אֲנָא	me	yo
H5760	עֲוִיל	unjust one	injusto
H5761	עַוִּים	Avvim	aveos
H5763	עוּל	nurse	criar
H5765	עֲוַל	act unjustly	actuar injustamente
H5766	עֶוֶל	injustice	injusticia
H5768	עוֹלֵל	infant	niño
H5769	עוֹלָם	forever	eternidad
H0577	אָנָּא	Please!	por favor
H5770	עָוַן	watch	acechar
H5772	עוֹנָה	cohabitation	deber conyugal
H5776	עוֹף	bird	ave
H5779	עוּץ	plan	aconsejar
H5783	עוּר	be exposed	desnudo
H5784	עוּר	chaff	tamo
H5786	עָוַר	blind	cegar
H5788	עִוָּרוֹן	blindness	ceguera
H5789	עוּשׁ	help	ayudar
H0579	אָנָה	meet	encontrar
H5791	עָוַת	pervert	torcer
H5795	עֵז	goat	cabra
H5796	עֵז	goat	cabra
H5798	עֻזָּא	Uzzah	Uzá
H5805	עֲזוּבָה	desolation	desolación
H0581	אִנּוּן	they	ellos
H5810	עָזַז	be strong	fortalecerse
H5824	עִזְקָא	signet ring	anillo de sello
H5826	עָזַר	help	ayudar
H5828	עֵזֶר	helper	ayudador
H5829	עֵזֶר	Ezer	Ezer
H5831	עֶזְרָא	Ezra	Esdras
H5834	עֶזְרָה	Ezrah	Esdra
H5839	עֲזַרְיָה	Azariah	Azarías
H5842	עֵט	stylus	estilo
H5843	עֵטָא	counsel	consejo
H5845	עֲטִין	belly	vientre
H5848	עָטַף	turn aside	desvanecerse
H5851	עֲטָרָה	Atarah	Atarah
H5857	עַי	Ai	Ai
H0586	אֲנַחְנָא	we	nosotros
H5860	עִיט	scream	precipitarse
H5861	עַיִט	bird of prey	águila
H5865	עֵילוֹם	ever	eternidad
H5869	עַיִן	eye	ojo
H0587	אֲנַחְנוּ	we	nosotros
H5870	עַיִן	eye	ojo
H5871	עַיִן	Ain	Ain
H5878	עֵין חֲרֹד	Harod	En-jarod
H5879	עֵינַיִם	Enaim	Enaim
H5883	עֵין רֹגֵל	En-rogel	En-rogel
H5886		En-tannim	En-tanín
H5887	עֵין תַּפּוּחַ	En-tappuah	En-tapúa
H5891	עֵיפָה	Ephah	Eifa
H5893	עִיר	Ir	Ir
H5894	עִיר	watcher	vigilante
H5898	עִיר הַמֶּלַח	City of Salt	Ciudad de la sal
H5899		Ir-hatmarim	Ir-hatmarim
H5904	עִיר נָחָשׁ	Ir-nahash	Ir-nahas
H5906	עַיִשׁ	Bear	Osa
H0591	אֳנִיָּה	fleet	flota
H5913	עָכַס	tinkle	tintinear
H0592	אֲנִיָּה	lamentation	lamentación
H5920	עַל	Most High	Altísimo
H5921	עַל	upon	sobre
H5922		since	puesto que
H5924	עֵלָּא	above	arriba
H5928	עֲלָה	burnt offering	ofrenda
H5931	עִלָּה	pretext	pretexto
H5933	עַלְוָה	Alvah	Alvá
H5935	עַלְוָן	Alvan	Alván
H5943	עִלַּי	Most High	Altísimo
H5944	עֲלִיָּה	upper room	aposento
H5946	עֶלְיוֹן	Most High	Altísimo
H5948	עֲלִיל	furnace	horno
H0595	אָנֹכִי	I	yo
H5952	עַלִּית	roof	azotea
H5953	עָלַל	abuse	burlarse
H5954	עֲלַל	come	venir
H5957	עָלַם	perpetuity	eternidad
H5961	עֲלָמוֹת	Alamoth	sopranos
H5962	עַלְמִי	Elamite	elamita
H5966	עָלַע	suck	chupar
H5967	עֲלַע	rib	costilla
H0597	אָנַס	compel	forzar
H5971	עַם	people	pueblo
H5972	עַם	people	pueblo
H5973	עִם	with	con
H5974	עִם	with	con
H5976	עָמַד	shake	temblar
H5978	עִמָּד	with me	conmigo
H0598	אֲנַס	constrain	obligar
H5980	עֻמָּה	close	enfrente
H5981	עֻמָּה	Ummah	Uma
H5985	עַמּוֹנִית	Ammonitess	amonita
H0599	אָנַף	be angry	enojarse
H5991	עַמִּיחוּר	Ammihur	Amihur
H5993		Amminadib	Aminadab
H5994	עֲמִיק	deep	profundo
H5995	עָמִיר	sheaf	gavilla
H5997	עָמִית	neighbor	prójimo
H5998	עָמַל	toil	trabajo
H5999	עָמָל	trouble	molestia
H0006	אָבַד	perish	perecer
H0060	אֵבֶל	mourning	duelo
H0600	אֲנַף	face	rostro
H6000	עָמָל	Amal	Amal
H6001	עָמֵל	labour(er)	trabajador
H6006	עָמַס	lift	cargar
H6012	עָמֵק	unfathomable	profundo
H6015	עֲמַר	wool	lana
H6026	עָנַג	delight	deleitarse
H6031	עָנָה	be occupied	afligir
H6032	עֲנָה	answer	responder
H6033	עֲנָה	afflict	afligir
H6038	עֲנָוָה	humility	humildad
H0604	אֲנָקָה	gecko	lagartija
H6049	עָנַן	cloud	nube
H0605	אָנַשׁ	be incurable	incurable
H6050	עֲנַן	cloud	nube
H6052	עָנָן	Anan	Anán
H6056	עֲנַף	bough	rama
H6058	עָנֵף	thickly branched	frondoso
H6059	עָנַק	ornament	collar
H6061	עָנָק	Anak	Anac
H6065	עֲנַשׁ	confiscation	confiscación
H6069	עַנְתֹתִי	Anathoth	Anatot
H6074	עֳפִי	foliage	follaje
H6075	עָפַל	swell	ensoberbecerse
H6077	עֹפֶל	Ophel	Ofel
H0608	אַנְתּוּן	you	vosotros
H6080	עָפַר	throw	polvo
H6082	עֹפֶר	fawn	cervatillo
H6085	עֶפְרוֹן	Ephron	Efrón
H6087	עָצַב	hurt	entristecer
H6088	עֲצַב	pain	dolor
H6089	עֶצֶב	toil	trabajo
H6095	עָצָה	shut	cerrar
H6097	עֵצָה	tree	árbol
H6098	עֵצָה	counsel	consejo
H0610	אָסוּךְ	flask	frasco
H6101	עָצַל	be sluggish	perezoso
H6103	עַצְלָה	sluggishness	pereza
H6104	עַצְלוּת	sluggishness	pereza
H6105	עָצַם	be vast	multiplicarse
H6107	עֶצֶם	Ezem	Ezem
H6108	עֹצֶם	strength	poder
H6110	עַצֻּמָה	defense	fortaleza
H6113	עָצָר	restrain	detener
H6115	עֹצֶר	coercion	opresión
H6116	עֲצָרָה	assembly	asamblea
